mapped_pos_item_code,mapped_item_name,category_l,category_m,total_events,unique_users,weighted_interest_score,view_count,cart_add_count,wishlist_add_count,first_event_date_in_period,period_label,cart_add_per_100_views
132157,농심)얼큰한너구리봉지,면,봉지면,791,148,941.0,493,185,2,2025-04-11,2025-04 중순,37.5254
070012,빙그레)바나나우유240ml,유음료,가공우유,701,308,909.0,437,178,8,2025-04-11,2025-04 중순,40.7323
123596,롯데)인가샌드위치,조리빵,샌드위치,757,297,892.0,529,138,13,2025-04-11,2025-04 중순,26.087
124779,언노운)드보뀌베D블랑드블랑750ml,양주와인,와인,815,305,891.5,728,42,27,2025-04-11,2025-04 중순,5.7692
108473,그린)불닭치즈소시지김밥,미반,김밥,688,268,853.0,516,116,15,2025-04-11,2025-04 중순,22.4806
107478,롯데)고기(肉)맥시멈도시락,미반,도시락,684,296,847.0,507,127,3,2025-04-11,2025-04 중순,25.0493
125131,모던 스퀘어 카네이션,서비스 상품,기타,692,401,843.0,607,75,7,2025-04-11,2025-04 중순,12.3558
013794,밥먹자얘들아 도시락,미반,도시락,679,365,838.5,547,95,14,2025-04-11,2025-04 중순,17.3675
124529,롯데)최강록의간장들기름비빔밥,미반,도시락,715,314,836.0,551,101,15,2025-04-11,2025-04 중순,18.3303
124531,현대)맛장우맛자랑 직화닭갈비,미반,도시락,718,344,835.0,547,108,9,2025-04-11,2025-04 중순,19.7441
132150,농심)안성탕면봉지,면,봉지면,664,119,801.0,422,153,3,2025-04-11,2025-04 중순,36.2559
202387,칠성)펩시콜라제로355ml,음료,탄산음료,569,233,801.0,332,172,6,2025-04-11,2025-04 중순,51.8072
124679,KBO)삼립KBO홈런배트롤150g,디저트,냉장베이커리,627,285,790.0,489,94,21,2025-04-11,2025-04 중순,19.2229
191642,롯데)배비치블랙쇼비뇽블랑750ml,양주와인,와인,703,225,788.5,620,49,18,2025-04-11,2025-04 중순,7.9032
124533,롯데)맛장우맛자랑 부대볶음,미반,도시락,661,345,777.0,521,93,8,2025-04-11,2025-04 중순,17.8503
132847,삼양)맵탱마늘조개라면큰컵,면,용기면,635,342,773.0,523,80,14,2025-04-11,2025-04 중순,15.2964
062346,PB)오구초코타임200ml,유음료,가공우유,582,302,769.0,403,128,11,2025-04-11,2025-04 중순,31.7618
123297,해태)생생감자칩오지치즈후라이맛60g,과자,스낵류,568,215,769.0,384,131,15,2025-04-11,2025-04 중순,34.1146
124485,7P)스트롱사와복숭아500ml,양주와인,하이볼,605,277,761.0,453,94,28,2025-04-11,2025-04 중순,20.7506
124683,KBO)삼립SSG랜더스소금버터우주선빵85g,빵,간식빵,565,246,755.0,333,138,34,2025-04-11,2025-04 중순,41.4414
123554,롯데)11찬도시락,미반,도시락,597,234,733.0,436,110,6,2025-04-11,2025-04 중순,25.2294
117574,PB)누네띠네55g,과자,비스킷류,592,290,730.0,369,140,8,2025-04-11,2025-04 중순,37.9404
021398,대만식 햄치즈샌드위치,조리빵,샌드위치,556,222,730.0,393,116,12,2025-04-11,2025-04 중순,29.5165
052382,세븐카페)아메리카노(R),즉석음료,세븐카페,519,291,713.0,400,105,4,2025-04-11,2025-04 중순,26.25
105698,인가샌드위치,조리빵,샌드위치,568,224,700.0,412,99,16,2025-04-11,2025-04 중순,24.0291
161188,코카)코카콜라제로500ml,음료,탄산음료,473,165,691.0,280,145,8,2025-04-11,2025-04 중순,51.7857
021802,롯데)대만식햄치즈샌드위치,조리빵,샌드위치,560,200,686.0,359,123,12,2025-04-11,2025-04 중순,34.2618
107053,롯데)맛장우삼각더커진참치마요,미반,삼각김밥,511,189,680.0,298,139,13,2025-04-11,2025-04 중순,46.6443
107879,4월 세븐카페 구독,,,539,361,679.0,462,69,6,2025-04-11,2025-04 중순,14.9351
202378,칠성)칠성사이다제로250ml,음료,탄산음료,645,239,675.0,401,122,10,2025-04-11,2025-04 중순,30.4239
192542,4월 위스키 구독,,,597,440,654.0,546,30,13,2025-04-11,2025-04 중순,5.4945
053163,매콤점보넓적다리,즉석 식품,즉석치킨(삭제예정),469,161,646.0,293,127,7,2025-04-11,2025-04 중순,43.3447
108543,불닭치즈소시지김밥,미반,김밥,488,213,642.0,345,95,20,2025-04-11,2025-04 중순,27.5362
132835,PB)대파열라면큰컵,면,용기면,501,333,641.0,393,86,4,2025-04-11,2025-04 중순,21.883
124486,7P)스트롱사와거봉500ml,양주와인,하이볼,496,220,639.0,364,83,25,2025-04-11,2025-04 중순,22.8022
124532,맛장우맛자랑 직화닭갈비,미반,도시락,532,314,626.0,452,56,10,2025-04-11,2025-04 중순,12.3894
125133,반전 용돈박스(대),서비스 상품,기타,574,479,622.5,544,23,5,2025-04-11,2025-04 중순,4.2279
021729,햄듬뿍치즈샌드,조리빵,샌드위치,506,209,617.0,378,82,13,2025-04-11,2025-04 중순,21.6931
106826,롯데)킹장우듬뿍참치김밥,미반,김밥,487,180,604.0,328,102,9,2025-04-11,2025-04 중순,31.0976
125132,하이브리드_아이비,서비스 상품,기타,521,393,590.5,481,34,4,2025-04-11,2025-04 중순,7.0686
124681,KBO)삼립NC다이노스공룡알흑임자컵케익130g,빵,간식빵,448,217,586.0,289,96,24,2025-04-11,2025-04 중순,33.218
107409, G)대파크래커80g,과자,비스킷류,497,262,584.0,398,57,19,2025-04-11,2025-04 중순,14.3216
160749,칠성)2%부족할때복숭아500ml,음료,스포츠음료,395,132,578.0,239,120,5,2025-04-11,2025-04 중순,50.2092
210332,팔도)도시락,면,용기면,391,137,573.0,237,118,6,2025-04-11,2025-04 중순,49.789
132667,농심)배홍동비빔면(봉지),면,봉지면,444,140,568.0,299,99,6,2025-04-11,2025-04 중순,33.1104
124726,"4월 샌드위치,햄버거 구독",,,433,261,564.5,355,64,10,2025-04-11,2025-04 중순,18.0282
132865,PB)우불식당즉석우동큰컵,면,용기면,433,172,560.0,318,81,11,2025-04-11,2025-04 중순,25.4717
210382,팔도)비빔면봉지,면,봉지면,434,105,555.0,253,117,5,2025-04-11,2025-04 중순,46.2451
108851,현대)맛장우도시락 올데이뷔페,미반,도시락,454,194,554.0,333,84,2,2025-04-11,2025-04 중순,25.2252
125084,PB)이봉원의봉짬뽕224g,냉장,냉장간편식,443,201,549.5,350,54,25,2025-04-17,2025-04 중순,15.4286
109029,맛장우도시락 올데이뷔페,미반,도시락,434,213,544.0,347,65,8,2025-04-11,2025-04 중순,18.732
014215,그린)NEW참치김치볶음밥삼각,미반,삼각김밥,411,148,544.0,226,122,5,2025-04-11,2025-04 중순,53.9823
140526,CJ)햇반미역국밥(컵반),가공식품,가공미반류,414,213,540.0,301,79,12,2025-04-11,2025-04 중순,26.2458
112645,PB)이비가짬뽕큰컵,면,용기면,435,189,538.0,330,73,7,2025-04-11,2025-04 중순,22.1212
111545,해태)크림웨하스50g,과자,비스킷류,388,137,536.0,238,106,8,2025-04-11,2025-04 중순,44.5378
124265,그린)스팸계란마요삼각,미반,삼각김밥,453,184,531.0,276,102,8,2025-04-11,2025-04 중순,36.9565
123444,와일드 터키 지미 러셀  70주년 릴리즈,양주와인,양주,517,226,529.0,474,2,30,2025-04-11,2025-04 중순,0.4219
124136,듬뿍참치유부초밥,미반,초밥류,425,187,527.0,327,67,10,2025-04-11,2025-04 중순,20.4893
124782,"4월 삼각김밥,김밥 구독",,,396,229,526.0,317,63,12,2025-04-11,2025-04 중순,19.8738
192098,앙리마티스나디아(화이트),양주와인,와인,463,317,524.5,404,25,26,2025-04-11,2025-04 중순,6.1881
123553,롯데)가득담은5찬도시락,미반,도시락,428,172,521.0,314,75,7,2025-04-11,2025-04 중순,23.8854
115940,오리온)무뚝뚝감자칩60g,과자,스낵류,384,151,510.0,230,101,10,2025-04-11,2025-04 중순,43.913
106875,킹장우듬뿍참치김밥,미반,김밥,368,147,501.0,260,79,11,2025-04-11,2025-04 중순,30.3846
109009,PB)피스타치오마카다미아봉봉50g,과자,초콜릿,396,191,501.0,271,82,9,2025-04-11,2025-04 중순,30.2583
124682,KBO)삼립키움히어로즈자색고구마팡100g,빵,간식빵,381,198,488.0,249,80,17,2025-04-11,2025-04 중순,32.1285
124534,맛장우맛자랑 부대볶음,미반,도시락,414,225,487.0,356,45,3,2025-04-11,2025-04 중순,12.6404
123059,어메이징딸기샌드,조리빵,샌드위치,370,157,486.0,260,72,16,2025-04-11,2025-04 중순,27.6923
118889,시원)후와토로리치피스타치오40g,디저트,냉동디저트,381,209,481.0,292,53,22,2025-04-11,2025-04 중순,18.1507
601347,엔제이)블랙썬더버터22g,과자,초콜릿,392,219,478.0,289,64,12,2025-04-11,2025-04 중순,22.1453
124782,롯데)최강록의소보로삼각,미반,삼각김밥,360,167,476.0,236,85,8,2025-04-11,2025-04 중순,36.0169
108632,뚠뚠햄치즈&포테이토샌드,조리빵,샌드위치,351,119,471.0,250,76,6,2025-04-11,2025-04 중순,30.4
124135,해태)구운버터옥수수60g,과자,스낵류,362,169,468.0,255,71,12,2025-04-11,2025-04 중순,27.8431
124757,이즐)까까맛교통카드(빼빼로),서비스 상품,일반서비스,437,340,467.0,382,23,16,2025-04-11,2025-04 중순,6.0209
124329,샤또 라퐁로쉐18,양주와인,와인,392,209,451.0,349,25,15,2025-04-11,2025-04 중순,7.1633
132675,오뚜기)육개장사발면104g,면,용기면,340,120,451.0,223,84,3,2025-04-11,2025-04 중순,37.6682
123517,롯데)비빔참치마요삼각김밥,미반,삼각김밥,349,127,450.0,201,94,7,2025-04-11,2025-04 중순,46.7662
014347,스팸마요계란김밥,미반,김밥,353,155,449.0,266,60,10,2025-04-11,2025-04 중순,22.5564
105946,맛장우고추장불백,미반,도시락,344,171,446.0,265,62,4,2025-04-11,2025-04 중순,23.3962
021692,삼립)프리미엄햄에그샌드,조리빵,샌드위치,331,135,440.0,217,76,11,2025-04-11,2025-04 중순,35.023
105367,4월 세븐카페 반값구독,,,375,283,439.0,341,30,4,2025-04-11,2025-04 중순,8.7977
118860,발베니 12년 싱글배럴 700ml,양주와인,양주,401,207,438.0,358,0,41,2025-04-11,2025-04 중순,0.0
132457,삼양)까르보불닭볶음면(큰컵),면,용기면,299,134,437.0,182,90,4,2025-04-11,2025-04 중순,49.4505
123516,롯데)전주비빔삼각김밥,미반,삼각김밥,334,127,434.0,173,98,10,2025-04-11,2025-04 중순,56.6474
108401,롯데)맛장우도시락 고기(肉)올인원,미반,도시락,356,171,433.0,272,59,3,2025-04-11,2025-04 중순,21.6912
210464,오뚜기)진라면매운맛큰컵,면,용기면,312,84,428.0,189,89,2,2025-04-11,2025-04 중순,47.0899
132730,오뚜기)짜슐랭봉지,면,봉지면,336,106,424.0,224,72,8,2025-04-11,2025-04 중순,32.1429
124932,버터치킨카레덮밥,미반,도시락,342,187,422.5,274,44,13,2025-04-11,2025-04 중순,16.0584
124516,롯데)최강록의로스팜에그샌드,조리빵,샌드위치,358,165,420.5,251,62,9,2025-04-11,2025-04 중순,24.7012
132140,농심)튀김우동큰사발,면,용기면,277,114,413.0,158,89,6,2025-04-11,2025-04 중순,56.3291
124508,최강록의로스팜에그샌드,조리빵,샌드위치,374,185,409.0,275,50,11,2025-04-11,2025-04 중순,18.1818
132290,농심)새우탕면(소컵),면,용기면,287,93,408.0,164,88,5,2025-04-11,2025-04 중순,53.6585
601328, 7P)랑그드샤화이트초코70g,과자,비스킷류,352,155,403.0,247,51,19,2025-04-11,2025-04 중순,20.6478
124372,현대)제일맛집도시락,미반,도시락,341,148,399.0,245,58,6,2025-04-11,2025-04 중순,23.6735
071778,마루카네)감동란2입,냉장,냉장간식,275,110,390.0,160,78,11,2025-04-11,2025-04 중순,48.75
601346,엔제이)블랙썬더21g,과자,초콜릿,323,167,389.0,228,55,12,2025-04-11,2025-04 중순,24.1228
202058,칠성)밀키스340ml,음료,탄산음료,268,105,388.0,147,89,2,2025-04-11,2025-04 중순,60.5442
115642,롯데)빠다코코낫100g,과자,비스킷류,295,144,383.0,201,66,4,2025-04-11,2025-04 중순,32.8358
115640,롯데)롯데샌드105g,과자,비스킷류,294,128,382.0,189,70,6,2025-04-11,2025-04 중순,37.037
115500,카발란 올로로소 쉐리오크,양주와인,양주,302,157,382.0,252,33,16,2025-04-11,2025-04 중순,13.0952
132171,농심)생생우동253g,면,봉지면,279,99,381.0,197,53,18,2025-04-11,2025-04 중순,26.9036
021693,삼립)NEW상하이스파이시버거,조리빵,햄버거,318,122,379.0,227,57,4,2025-04-11,2025-04 중순,25.1101
124446,제일맛집도시락,미반,도시락,316,178,379.0,261,38,7,2025-04-11,2025-04 중순,14.5594
124435,PB)바스켓팝콘,과자,스낵류,369,244,377.0,350,7,6,2025-04-11,2025-04 중순,2.0
124931,PB)바밤바알밤초콜릿16g,과자,초콜릿,288,134,372.0,212,47,16,2025-04-11,2025-04 중순,22.1698
107273,크라운)콘칩초당70g,과자,스낵류,280,120,370.0,183,68,4,2025-04-11,2025-04 중순,37.1585
123094,현대)맛장우 통등심돈까스&김치제육,미반,도시락,326,166,369.0,248,46,5,2025-04-11,2025-04 중순,18.5484
601329, 7P)랑그드샤초코70g,과자,비스킷류,296,119,367.0,195,51,23,2025-04-11,2025-04 중순,26.1538
062345,PB)오구딸기타임200ml,유음료,가공우유,279,114,363.0,163,73,8,2025-04-11,2025-04 중순,44.7853
192578,무학)앙리마티스보히가스에디션,양주와인,와인,304,110,351.0,272,21,9,2025-04-11,2025-04 중순,7.7206
125012,프롬더배럴500ml,양주와인,양주,320,225,349.0,294,12,11,2025-04-11,2025-04 중순,4.0816
124390,필리치즈스테이크버거,조리빵,햄버거,300,167,348.0,244,37,4,2025-04-11,2025-04 중순,15.1639
105729,11겹등심돈까스,미반,도시락,278,139,348.0,222,44,2,2025-04-11,2025-04 중순,19.8198
220178,4월 장보기 구독,,,320,254,347.0,303,13,3,2025-04-11,2025-04 중순,4.2904
094369,세븐팜)갓성비바나나(5입),신선,과일,269,111,345.0,182,55,10,2025-04-11,2025-04 중순,30.2198
112127,롯데)치토스매콤한맛82g,과자,스낵류,259,108,340.0,166,63,5,2025-04-11,2025-04 중순,37.9518
124150,롯데)함박&부대볶음 5찬도시락,미반,도시락,270,110,337.0,193,53,3,2025-04-11,2025-04 중순,27.4611
107585,고기(肉)맥시멈도시락,미반,도시락,288,150,336.0,228,36,8,2025-04-11,2025-04 중순,15.7895
124320,농심)먹태깡고추장마요60g,과자,스낵류,257,103,334.5,166,60,6,2025-04-11,2025-04 중순,36.1446
021805,그린)햄듬뿍치즈샌드,조리빵,샌드위치,265,98,331.5,184,50,9,2025-04-11,2025-04 중순,27.1739
124978,부나하벤12년700ml,양주와인,양주,294,189,329.0,272,16,5,2025-04-11,2025-04 중순,5.8824
124859,조니워커블루뱀띠에디션1L,양주와인,양주,310,237,326.0,294,9,4,2025-04-11,2025-04 중순,3.0612
107834,만쿠만구치킨(순살),즉석 식품,즉석치킨(삭제예정),254,92,322.0,199,43,2,2025-04-11,2025-04 중순,21.608
041426,제주우유생크림빵130g,디저트,냉장베이커리,258,87,321.0,176,47,13,2025-04-11,2025-04 중순,26.7045
124547,울진대게딱지장김밥,미반,김밥,256,125,320.0,190,40,12,2025-04-11,2025-04 중순,21.0526
105813,PB)쿠키바크씬80g,과자,초콜릿,294,173,319.0,250,20,11,2025-04-11,2025-04 중순,8.0
013643,치킨마요덮밥,미반,도시락,253,127,317.0,194,41,6,2025-04-11,2025-04 중순,21.134
123744,기본김밥,미반,김밥,258,107,317.0,187,45,7,2025-04-11,2025-04 중순,24.0642
109576,참고소한제육덮밥,미반,도시락,239,115,317.0,177,46,6,2025-04-11,2025-04 중순,25.9887
124774,농심)배홍동칼빔면봉지,면,봉지면,232,75,316.0,155,55,6,2025-04-11,2025-04 중순,35.4839
114320,오리온)미쯔미니700,과자,비스킷류,222,92,315.0,128,68,3,2025-04-11,2025-04 중순,53.125
124908,와일드터키롱브랜치,양주와인,양주,264,147,314.0,227,25,8,2025-04-11,2025-04 중순,11.0132
192642,7P)스트롱사와레몬500ml,양주와인,하이볼,281,114,310.0,228,21,17,2025-04-11,2025-04 중순,9.2105
021788,리얼소프트햄&에그샌드,조리빵,샌드위치,250,101,307.0,189,41,5,2025-04-11,2025-04 중순,21.6931
106839,CJ)맥스봉매콤불고기맛핫바65g,냉장,냉장간식,234,100,306.0,150,57,4,2025-04-11,2025-04 중순,38.0
014412,함박&부대볶음_5찬,미반,도시락,232,115,300.0,182,39,4,2025-04-11,2025-04 중순,21.4286
132041,오뚜기)진라면순한맛봉지,면,봉지면,222,59,298.0,143,57,2,2025-04-11,2025-04 중순,39.8601
014628,롯데)베이컨김치볶음밥삼각,미반,삼각김밥,212,73,298.0,117,66,4,2025-04-11,2025-04 중순,56.4103
094260,프레시팜)착한달걀10입(대란),신선,수축산/계란,227,83,296.0,147,55,3,2025-04-11,2025-04 중순,37.415
170186,현대)미에로화이바350ml,음료,기능성드링크,189,78,293.0,113,61,4,2025-04-11,2025-04 중순,53.9823
105995,PB)밀크초코콘170ml,아이스크림,노벨티,234,103,292.0,141,52,12,2025-04-11,2025-04 중순,36.8794
180959,화요X.Premium,전통주,소주,244,145,291.0,209,18,15,2025-04-11,2025-04 중순,8.6124
124261,맥캘란 12년 셰리오크,양주와인,양주,281,215,289.0,258,0,18,2025-04-11,2025-04 중순,0.0
123920,롯데)안유성명장 치킨난반정식,미반,도시락,253,132,285.0,201,31,4,2025-04-11,2025-04 중순,15.4229
113156,그린)11겹등심돈까스,미반,도시락,253,95,284.0,189,36,5,2025-04-11,2025-04 중순,19.0476
160053,칠성)펩시콜라600ml,음료,탄산음료,186,68,284.0,113,58,4,2025-04-11,2025-04 중순,51.3274
123315,디저트39)저당슈크림모나카,아이스크림,노벨티,228,90,282.0,142,55,2,2025-04-11,2025-04 중순,38.7324
220308,CJ)둥근햇반210g,가공식품,가공미반류,208,89,279.0,127,53,7,2025-04-11,2025-04 중순,41.7323
107052,롯데)소고기고추장&참치마요,미반,삼각김밥,203,70,279.0,116,58,6,2025-04-11,2025-04 중순,50.0
123588,롯데)맛장우삼각더커진비빔참치,미반,삼각김밥,209,73,279.0,111,59,10,2025-04-11,2025-04 중순,53.1532
132162,농심)생생우동용기,면,용기면,189,73,278.0,116,55,5,2025-04-11,2025-04 중순,47.4138
125040,PB)이봉원의봉새우볶음밥260g,냉동,냉동간편식,233,112,275.5,175,22,23,2025-04-17,2025-04 중순,12.5714
071847,CJ)청양고추후랑크80g,냉장,냉장간식,208,90,275.0,127,52,7,2025-04-11,2025-04 중순,40.9449
803186,농심)츄파춥스300,과자,캔디류,203,86,273.0,128,55,0,2025-04-11,2025-04 중순,42.9688
202136,코카)조지아블랙470ml,음료,커피음료,190,72,271.0,114,56,3,2025-04-11,2025-04 중순,49.1228
132145,농심)김치사발면,면,용기면,183,69,270.0,109,58,1,2025-04-11,2025-04 중순,53.211
113131,믹터스 싱글배럴 라이 700ml,양주와인,양주,239,167,269.5,215,17,3,2025-04-11,2025-04 중순,7.907
123594,롯데)햄치즈에그토스트샌드,조리빵,샌드위치,223,101,269.0,158,38,8,2025-04-11,2025-04 중순,24.0506
201131,코카)환타오렌지355ml(캔),음료,탄산음료,190,69,268.0,107,61,0,2025-04-11,2025-04 중순,57.0093
109628,그린)닭가슴살햄듬뿍샌드,조리빵,샌드위치,204,91,266.5,140,39,11,2025-04-11,2025-04 중순,27.8571
132148,농심)신라면소컵,면,용기면,179,65,264.0,108,56,1,2025-04-11,2025-04 중순,51.8519
170217,동화)쌍화원골드100ml,음료,기능성드링크,200,75,264.0,116,58,0,2025-04-11,2025-04 중순,50.0
124072,롯데)리얼소프트햄샌드,조리빵,샌드위치,214,84,261.0,139,41,11,2025-04-11,2025-04 중순,29.4964
124617,포켓델리베지스틱,미반,푸드 간편식,221,133,259.0,184,19,12,2025-04-11,2025-04 중순,10.3261
108601,롯데)뚠뚠햄치즈&포테이토샌드,조리빵,샌드위치,181,75,258.0,115,50,3,2025-04-11,2025-04 중순,43.4783
210084,삼양)삼양라면봉지,면,봉지면,177,59,257.0,107,55,0,2025-04-11,2025-04 중순,51.4019
191866,빈티지)도그포인트쇼비뇽블랑750,양주와인,와인,219,119,255.0,177,15,20,2025-04-11,2025-04 중순,8.4746
132226,삼양)불닭볶음면(큰컵),면,용기면,163,53,255.0,90,58,2,2025-04-11,2025-04 중순,64.4444
013541,순살닭강정,미반,푸드 간편식,221,103,255.0,179,25,6,2025-04-11,2025-04 중순,13.9665
119522,PB)숏다리오잉70g,과자,스낵류,174,89,254.0,101,52,6,2025-04-11,2025-04 중순,51.4851
132312,오뚜기)진라면순한맛큰컵,면,용기면,170,60,251.0,102,52,3,2025-04-11,2025-04 중순,50.9804
014635,그린)스팸마요계란김밥,미반,김밥,206,90,250.0,142,40,4,2025-04-11,2025-04 중순,28.169
108620,엔제이)훈와리밀크카스테라,빵,간식빵,195,108,250.0,140,33,11,2025-04-11,2025-04 중순,23.5714
132622,오뚜기)진비빔면봉지,면,봉지면,192,63,250.0,140,39,2,2025-04-12,2025-04 중순,27.8571
201428,칠성)칠성사이다355ml,음료,탄산음료,186,91,248.0,121,45,4,2025-04-11,2025-04 중순,37.1901
105886,롯데)맛장우도시락 고추장불백,미반,도시락,209,102,247.0,148,37,4,2025-04-11,2025-04 중순,25.0
202242,칠성)레쓰비그란데라떼500ml,음료,커피음료,166,68,246.0,96,52,4,2025-04-11,2025-04 중순,54.1667
123629,G)LOOK초콜릿(네가지과일)44g,과자,초콜릿,194,87,246.0,134,37,8,2025-04-11,2025-04 중순,27.6119
113430,크라운)키커바1000(30g),과자,초콜릿,183,73,245.0,116,46,4,2025-04-11,2025-04 중순,39.6552
