date,가공식품,간식,건강/기호식품,과자,냉동,냉장,디저트,맥주,면,미반,빵,신선,아이스크림,안주,양주와인,유음료,음료,전통주,조리빵,조미료/건물,즉석 식품,즉석음료
2025-01-11,0.6407249466950959,0.39631336405529954,0.8854853072128228,0.1732363199939992,0.4658119658119658,0.37462785312603375,0.18714835652946402,0.4060563749018239,0.4811996418979409,0.43921353595488016,0.2748091603053435,0.3786407766990291,0.16129714487134297,0.6161096829477292,0.6307268343093352,0.40074074074074073,0.32245686878087193,0.6968764789398959,0.3635474404955983,0.8814432989690721,0.28265142040378777,0.07086214553067309
2025-01-12,0.6975835110163469,0.3087557603686636,0.39910952804986644,0.11612846766430385,0.28205128205128205,0.2507442937479325,0.1631625703286941,0.31023649533118075,0.40085049239033127,0.3054989816700611,0.21053927604038414,0.3263629574309186,0.14043003172365173,0.40359897172236503,0.4605580434033758,0.3058796296296296,0.20463884315269526,0.4607193563653573,0.30192370394522333,0.9269759450171822,0.2011792031445417,0.036033749920700374
2025-01-13,0.9253731343283582,0.43317972350230416,0.3107747105966162,0.15157084099063622,0.6153846153846154,0.7421435659940456,0.13532721350310928,0.05541495767518981,0.6352954341987467,0.8315838947203509,0.3962078305836001,0.4480955937266617,0.07705322523792739,0.31790916880891174,0.2518084739924216,0.5687962962962962,0.24950962846302527,0.2363937529578798,0.8024127812194327,0.8780068728522337,0.3482222619260318,0.06851487660978241
2025-01-14,0.904406538734897,0.4700460829493088,0.36455921638468386,0.1740239282901399,0.6111111111111112,0.7945749255706253,0.1886289606159313,0.14067545161008815,0.6857654431512982,0.8786620711264296,0.46269391775424773,0.5392083644510829,0.10602749383151217,0.39845758354755784,0.23182914226662074,0.6364351851851852,0.2812656596749946,0.25272124940842405,0.7645908053472449,0.8745704467353952,0.443809183491156,0.060902112542028805
2025-01-15,0.8720682302771855,0.5460829493087558,0.396260017809439,0.16962332320694096,0.32905982905982906,0.7772080714521998,0.1578323956174119,0.11650231259272188,0.7032229185317815,0.8607237975873414,0.4363457276532874,0.5623599701269604,0.0424391963341558,0.3513281919451585,0.2297623148467103,0.5460648148148148,0.2577135084830697,0.2579271178419309,0.7616563417019889,0.7457044673539519,0.41182776487403966,0.058364524519444266
2025-01-16,0.9125799573560768,0.6336405529953917,0.5406945681211042,0.18141244421107902,0.2564102564102564,0.7502480979159775,0.1992893100384957,0.158652587485819,0.693822739480752,0.8794454018486605,0.47192809652794876,0.5825242718446602,0.11279520620373634,0.4241645244215938,0.1612125387530141,0.6079166666666667,0.29579783807001214,0.28419309039280644,0.8076296054776655,0.8634020618556701,0.39932106485617297,0.07454164816342067
2025-01-17,0.7807391613361763,0.5253456221198156,0.7531611754229742,0.20362799884984184,0.7692307692307693,0.7656301687065828,0.30263547527391177,0.37184745614800596,0.7346687555953447,0.8864170452765158,0.4438561930558976,0.5690814040328603,0.15882974973563624,0.0,0.40578711677574925,0.6528240740740741,0.36658314840002865,0.6043539990534784,0.7776328659928269,0.8487972508591065,0.4304091477577274,0.0989659328807968
2025-01-18,0.6311300639658849,0.3433179723502304,0.889047195013357,0.18185000437560164,0.5769230769230769,0.400099239166391,0.2354160497482973,0.46234400907583556,0.5196956132497762,0.4545668181106063,0.2874907658212263,0.3950709484690067,0.24067677123722242,0.5664095972579263,0.519807096107475,0.4635648148148148,0.3939866848020617,0.687411263606247,0.3863710466253668,0.8857388316151202,0.37752367339646237,0.10588086024233966
2025-01-19,0.5785358919687278,0.31797235023041476,0.31576135351736423,0.0957256622785633,0.32051282051282054,0.26645716175984124,0.2934557299378146,0.22366698664804957,0.3437779767233662,0.34826883910386963,0.20561438069441024,0.32486930545182974,0.17264716249559395,0.35732647814910024,0.30692387185669995,0.3280092592592593,0.2441262796191567,0.33459536204448653,0.3074665797195957,0.8943298969072165,0.24834732892621048,0.05303558967201675
2025-01-20,0.8795309168443497,0.4539170506912442,0.29545859305431876,0.1524584630386678,0.3247863247863248,0.7347006285147205,0.6319218241042345,0.07976263199232045,0.6167188898836168,0.8999686667711108,0.42440285643930065,0.4085138162808066,0.12562566090941135,0.37532133676092544,0.1818808129521185,0.6339351851851852,0.28929773068938364,0.18267865593942262,0.807955656993805,0.8367697594501718,0.35626228336608895,0.07289221594874072
2025-01-21,0.8447050461975835,0.4930875576036866,0.3611754229741763,0.17146107589793597,0.23931623931623933,0.8056566324842871,0.4293751850755108,0.12566541583035168,0.6784914950760967,0.8950336832210559,0.4421324796848067,0.5212845407020165,0.10017624250969334,0.3976006855184233,0.3107130554598691,0.6599074074074074,0.2960125993270814,0.18149550402271653,0.8151287903488751,0.8737113402061856,0.39503305342147577,0.08437480175093573
2025-01-22,0.8052594171997157,0.5023041474654378,0.33606411398040964,0.16279738464038807,0.4829059829059829,0.7335428382401588,0.3070772875333136,0.17436076446461296,0.729632945389436,0.9000469998433338,0.44471804974144297,0.5593726661687827,0.11850546351780049,0.40445586975149955,0.2617981398553221,0.6256944444444444,0.31919249767341973,0.29058211074301943,0.8076296054776655,0.8737113402061856,0.4223691263176702,0.07416100996003298
2025-01-23,0.802771855010661,0.44930875576036866,0.49118432769367765,0.17239870482191302,0.4188034188034188,0.7216341382732385,0.26976606455433816,0.13509032201762808,0.6786034019695614,0.9097603007989974,0.43240581137650824,0.4996265870052278,0.1291505111032781,0.37703513281919454,0.2490527040992077,0.6168981481481481,0.3205526523015248,0.24443918599148132,0.7649168568633844,0.8565292096219931,0.3887797034125424,0.0804415403159297
2025-01-24,0.7587064676616916,0.4769585253456221,0.6988423864648263,0.16822313068046857,0.5299145299145299,0.6544823023486602,0.23778501628664495,0.3813596299851645,0.6415622202327663,0.7869340435531882,0.4048263974390544,0.5033607169529499,0.186958054282693,0.5561268209083119,0.33207027213227697,0.5937037037037037,0.3647648364235092,0.5830572645527686,0.6909031626997065,0.8144329896907216,0.40325174200464536,0.07809427139503902
2025-01-25,0.48685145700071075,0.26497695852534564,0.748886910062333,0.13476853067296754,0.3717948717948718,0.3417135296063513,0.3103346165235416,0.3227157692643337,0.3736571172784244,0.40991696694344354,0.23528687515390298,0.34652725914861837,0.2212195981670779,0.4361610968294773,0.36410609714088876,0.3959722222222222,0.36068437253919394,0.5863700899195456,0.3146397130746658,0.8479381443298969,0.3258888690369841,0.09820465647402145
2025-01-26,0.6755508173418621,0.195852534562212,0.432413178984862,0.10986510645213717,0.2905982905982906,0.24082037710883228,0.3630441220017767,0.4462867614975129,0.2834601611459266,0.26821243929186905,0.18616104407781334,0.38909634055265124,0.21847021501586184,0.6032562125107113,0.43231140199793316,0.31930555555555556,0.26485789963490586,0.6164221486038808,0.2031300945549397,0.9321305841924399,0.3121314990173307,0.06788047960413626
2025-01-27,0.5685856432125089,0.12211981566820276,0.18094390026714158,0.04340596832064409,0.3076923076923077,0.11792920939464109,0.15220610008883625,0.21057683916572126,0.13630259623992838,0.18502271659094469,0.14232947549864566,0.1755041075429425,0.09467747620726119,0.3667523564695801,0.21391663796073027,0.1439351851851852,0.0870069439473119,0.4115002366303833,0.1998695793935442,0.8780068728522337,0.06985885295694122,0.009960032988644294
2025-01-28,0.527363184079602,0.02304147465437788,0.06767586821015138,0.00016252234682268812,0.452991452991453,0.0,0.08735564110156945,0.1911161532419932,0.01656222023276634,0.04276985743380855,0.039029795616843145,0.09634055265123226,0.13845611561508636,0.2913453299057412,0.15363417154667586,0.0,0.0,0.4992901088499763,0.03162699706553636,0.9407216494845361,0.03519742719313918,0.0
2025-01-29,0.5970149253731343,0.055299539170506916,0.08958147818343722,0.030754228706447135,0.5341880341880342,0.007608336089976844,0.03286941071957358,0.4215027489309713,0.0,0.0,0.0,0.04555638536221061,0.21290095170955234,0.4875749785775493,0.2666207371684464,0.03944444444444444,0.010637840933495598,1.0,0.0,0.9974226804123711,0.0,0.030704815073272853
2025-01-30,0.6030561478322672,0.0,0.1572573463935886,0.0,0.17094017094017094,0.013397287462785313,0.0,0.1456497076533729,0.116047448522829,0.09102302992323359,0.018960847081999507,0.0,0.07966161438138879,0.2125107112253642,0.1464002755769893,0.05009259259259259,0.025799985682582863,0.28868906767628966,0.05021193348549071,0.8187285223367697,0.02304806146149723,0.008818118378481253
2025-01-31,0.8333333333333334,0.2350230414746544,0.4110418521816563,0.1251922139294153,0.2564102564102564,0.546146212371816,0.11578323956174119,0.2618902172964482,0.6081020590868398,0.5345448848503839,0.3367397192809653,0.037341299477221805,0.06669016566795911,0.3581833761782348,0.23906303823630726,0.4239351851851852,0.18609778795905219,0.48225272124940843,0.5259210955330942,0.8376288659793815,0.17366446310523495,0.047199137220072324
2025-02-01,0.6723525230987918,0.2764976958525346,0.6751558325912733,0.11132780757354137,0.2222222222222222,0.35114125041349653,0.13414273023393544,0.2948773889519155,0.3866383169203223,0.3014256619144603,0.17815808914060577,0.004480955937266617,0.15904124074726825,0.39417309340188517,0.38167413021012747,0.35162037037037036,0.26508697830911304,0.5906294368196876,0.2654059341375937,0.8745704467353952,0.20260854028944078,0.08202753283004505
2025-02-02,0.5749822316986496,0.26497695852534564,0.2840605520926091,0.05993324082061283,0.18376068376068377,0.19169698974528615,0.10186556114894878,0.14643511650231258,0.2620859444941808,0.23907253642487858,0.14750061561191824,0.14787154592979837,0.09799083538949595,0.168808911739503,0.18291422666207371,0.2251388888888889,0.16389147397809437,0.27875059157595833,0.20280404303880012,0.8247422680412371,0.1461497230659282,0.03324240309585739
2025-02-03,0.9211087420042644,0.4055299539170507,0.17114870881567232,0.13018039980497317,0.18376068376068377,0.7275884882566986,0.0950547823511993,0.0,0.6292524619516562,0.7866207112642958,0.3500369367150948,0.24122479462285287,0.007613676418752203,0.24850042844901457,0.07819497071994488,0.5035648148148149,0.18286205168587588,0.150970184571699,0.7078578415389631,0.852233676975945,0.30569948186528495,0.036033749920700374
2025-02-04,0.9054726368159204,0.4539170506912442,0.2500445235975067,0.15274600257535412,0.44017094017094016,0.798709890836917,0.14154575066627184,0.0493062221834366,0.7289615040286481,0.8073789754034153,0.38906673233193795,0.3696788648244959,0.010081071554458936,0.2390745501285347,0.0644161212538753,0.5021296296296296,0.18012742501252774,0.18670137245622337,0.7505705901532442,0.8350515463917526,0.3569769519385385,0.027532830045042186
2025-02-05,0.9132906894100924,0.5414746543778802,0.3472840605520926,0.15965945317481153,0.3504273504273504,0.8491564670856765,0.12881255552265325,0.07923902609302731,0.73455684870188,0.8349522168259439,0.3997783797094312,0.42867811799850636,0.00648572435671484,0.2493573264781491,0.08026179813985532,0.4999537037037037,0.19685016822965137,0.20350212967345008,0.6997065536354744,0.8711340206185567,0.36823298195461857,0.03083169447440208
2025-02-06,0.9381663113006397,0.5391705069124424,0.3105966162065895,0.17357386640663092,0.47435897435897434,0.8493218656963282,0.1599052413384661,0.14207173400820317,0.7407117278424351,0.8572771424095254,0.43215956660920957,0.48020911127707244,0.05237927388086006,0.38817480719794345,0.17430244574578022,0.5373148148148148,0.22766124991051614,0.34879318504495976,0.7737202477991523,0.9097938144329897,0.3578702876541004,0.042948677282243226
2025-02-07,0.8560767590618337,0.6221198156682027,0.6204808548530721,0.21267924339596694,0.6452991452991453,0.8622229573271585,0.19751258513473496,0.3612880705122611,0.8436660698299016,0.8425505248315839,0.4439793154395469,0.41598207617625094,0.058864998237574906,0.6161096829477292,0.41129865656217707,0.5000925925925926,0.2350204023194216,0.6287269285376242,0.7300293446364525,0.8865979381443299,0.4152224405931749,0.04884856943475227
2025-02-08,0.6449893390191898,0.35253456221198154,0.7268032056990205,0.18147495280601084,0.43162393162393164,0.40208402249421105,0.15398282499259697,0.43773453180905836,0.4655326768128917,0.41164029453235157,0.25313962078305835,0.2882748319641524,0.12421572083186465,0.5758354755784062,0.43472270065449536,0.3497222222222222,0.2724318133008805,0.6982962612399433,0.3315943919139224,0.8642611683848798,0.22529926746471324,0.07054494702785002
2025-02-09,0.57818052594172,0.2465437788018433,0.2767586821015138,0.1256297740939379,0.4017094017094017,0.3187231227257691,0.09653538643766657,0.33606771969630855,0.34612802148612354,0.32304558984803383,0.19145530657473528,0.33831217326362956,0.1161085653859711,0.2913453299057412,0.32414743368928695,0.2705092592592593,0.1859546137876727,0.5130146710837672,0.2657319856537333,0.8900343642611683,0.1440057173485796,0.032417686988517415
2025-02-10,0.8407960199004975,0.42857142857142855,0.2657168299198575,0.16739801722736877,0.23076923076923078,0.772576910353953,0.14095350903168494,0.06004014311894581,0.6101163831692032,0.8306438978536739,0.3975621768037429,0.42419716206123975,0.054564681001057456,0.2150814053127678,0.190492593868412,0.5653703703703704,0.21510487508053547,0.21982962612399432,0.7538311053146397,0.8213058419243986,0.31373950330534217,0.04891200913531688
2025-02-11,0.8809523809523809,0.5253456221198156,0.3243098842386465,0.1849754341221918,0.1452991452991453,0.8656963281508435,0.5913532721350311,0.10184134741251417,0.6100044762757386,0.8469371768760771,0.41085939423787243,0.36893203883495146,0.09016566795911174,0.3196229648671808,0.25387530141233206,0.6000925925925926,0.27326222349488155,0.2574538570752485,0.7306814476687317,0.8573883161512027,0.37627300339467573,0.057095730508152004
2025-02-12,0.8425728500355366,0.6036866359447005,0.35529830810329477,0.18467539286651916,0.36752136752136755,0.8513066490241482,0.32602901984009475,0.15760537568723273,0.7278424350940018,0.8684004386652044,0.4027333169170155,0.44286781179985063,0.0800845964046528,0.5338474721508141,0.3196693076128143,0.534212962962963,0.22966568830982892,0.36322763842877426,0.7685034235409195,0.8960481099656358,0.35429694479185275,0.037936940937638775
2025-02-13,0.8550106609808102,0.6497695852534562,0.432413178984862,0.2450711972896273,0.16666666666666666,0.8041680449884221,0.2454841575362748,0.14276987520726067,0.6833034914950761,0.8599404668651105,0.42846589509972915,0.5175504107542942,0.13316884032428622,0.41131105398457585,0.3585945573544609,0.6103240740740741,0.3094996062710287,0.3130619971604354,0.7502445386371046,0.8616838487972509,0.38199035197427195,0.07409757025946838
2025-02-14,0.755863539445629,0.5875576036866359,0.6936776491540516,0.47430271662353574,0.2777777777777778,0.7482633145881574,0.24133846609416643,0.39776594816301597,0.6202999104744852,0.8098073006423312,0.4112287613888205,0.46004480955937266,0.1653859710962284,0.48586118251928023,0.5676885980020668,0.6393518518518518,0.39725105590951393,0.5243729294841457,0.7055754809259863,0.8805841924398625,0.3757370019653386,0.1037239104231428
2025-02-15,0.5980810234541578,0.2764976958525346,0.7495992876224399,0.20965382740126767,0.3333333333333333,0.4348329474032418,0.32010660349422565,0.47499781830875293,0.39838854073410923,0.4291869027103243,0.2314700812607732,0.3278566094100075,0.23574198096580895,0.5732647814910026,0.6314157767826386,0.45152777777777775,0.4130002147612571,0.6656412683388547,0.3257254646234105,0.8367697594501718,0.2880114346971592,0.1208526295755884
2025-02-16,0.589907604832978,0.22350230414746544,0.33250222617987535,0.11231544337346386,0.19658119658119658,0.27356930201786306,0.3591945513769618,0.25229077580940745,0.3294538943598926,0.319833933886887,0.17483378478207337,0.280806572068708,0.17448008459640466,0.29734361610968296,0.32414743368928695,0.2874074074074074,0.257069224711862,0.3887837198296261,0.25399413107270946,0.8384879725085911,0.1945685188493836,0.05785700691492736
2025-02-17,0.8695806680881307,0.5529953917050692,0.25129118432769365,0.15240845616272236,0.10256410256410256,0.7884551769765133,0.21764880071068995,0.0331617069552317,0.6076544315129812,0.845213849287169,0.401132725929574,0.42270351008215085,0.052943249911878744,0.26649528706083975,0.16086806751636237,0.5705555555555556,0.23006657598969146,0.14103170847136773,0.7394848386044995,0.8754295532646048,0.3239235304627479,0.05601725559855358
2025-02-18,0.855366027007818,0.5506912442396313,0.3145146927871772,0.17344884921676731,0.42735042735042733,0.8873635461462124,0.1986970684039088,0.07251941705209879,0.6093330349149507,0.8675387748707505,0.4165230238857424,0.409260642270351,0.05597462107860416,0.2819194515852613,0.16052359627971063,0.5973148148148149,0.2636838714295941,0.2229058211074302,0.7681773720247799,0.8307560137457045,0.37805967482579955,0.052337752965806
2025-02-19,0.8809523809523809,0.5668202764976958,0.3522707034728406,0.17943717261123404,0.32051282051282054,0.8757856434005954,0.19247853124074624,0.13212322192163364,0.6803939122649956,0.8831270562431458,0.4250184683575474,0.4943988050784167,0.0660556926330631,0.3718937446443873,0.19807096107475025,0.5768981481481481,0.2690815376906006,0.28206341694273546,0.7505705901532442,0.8496563573883161,0.3725209933893157,0.054685021886696696
2025-02-20,0.8081023454157783,0.47465437788018433,0.4235084594835263,0.1955518883846529,0.4444444444444444,0.8610651670525967,0.2804264139769026,0.12915612182563924,0.7167636526410027,0.8907253642487858,0.4603545924649101,0.4652725914861837,0.11053930207966162,0.39845758354755784,0.17258008956252152,0.5830092592592593,0.2870069439473119,0.2503549455750118,0.7880665145092924,0.8539518900343642,0.3869930319814186,0.05880860242339656
2025-02-21,0.7842928216062545,0.5783410138248848,0.6557435440783616,0.2301941516958582,0.23931623931623933,0.8041680449884221,0.24163458691145986,0.3628588882101405,0.7017681289167412,0.8505404981983393,0.45641467618813103,0.39805825242718446,0.11068029608741628,0.6041131105398457,0.3654839820874957,0.6148611111111111,0.3381201231297874,0.5558447704685282,0.7094880991196609,0.8470790378006873,0.389494371984992,0.08316944744020809
2025-02-22,0.6240227434257285,0.3225806451612903,0.7709706144256456,0.17864956431509332,0.3076923076923077,0.41763149189546805,0.294344092389695,0.4430578584518719,0.4517681289167413,0.43984020053266487,0.2560945579906427,0.3039581777445855,0.16270708494888966,0.6666666666666666,0.4743368928694454,0.4347685185185185,0.3441191209105877,0.709891150023663,0.3606129768503424,0.8393470790378007,0.2592460246560658,0.09382731713506312
2025-02-23,0.7032693674484719,0.3248847926267281,0.34692787177203915,0.140781857505407,0.3547008547008547,0.3334435990737678,0.38199585430855787,0.3298717165546732,0.46542076991942705,0.3382422058593138,0.22100467865057868,0.3502613890963405,0.1301374691575608,0.3873179091688089,0.2752325180847399,0.3063888888888889,0.21607845944591594,0.5345480359678183,0.22888816432996414,0.9192439862542955,0.1545470787922101,0.04434435069466472
2025-02-24,0.8361762615493958,0.3387096774193548,0.28299198575244877,0.17123604495618147,0.39316239316239315,0.6953357591796229,0.24489191590168788,0.08796579108124618,0.6116830796777082,0.8516371612094626,0.41812361487318395,0.41598207617625094,0.0736693690518153,0.38046272493573263,0.1364106097140889,0.5808796296296296,0.25827188775144966,0.1911973497397066,0.7495924356048256,0.8608247422680413,0.31338216901911736,0.05290871027088752
2025-02-25,0.8233830845771144,0.5668202764976958,0.3241317898486198,0.1899636199977497,0.4444444444444444,0.8511412504134965,0.2724311519099793,0.1323850248712802,0.6567815577439571,0.871377095409682,0.4340064023639498,0.44734876773711724,0.11046880507578428,0.42245072836332476,0.15983465380640716,0.6445833333333333,0.30719450211181903,0.24420255560814008,0.7760026084121291,0.8462199312714777,0.37216365910309096,0.0737169320560807
2025-02-26,0.8038379530916845,0.6474654377880185,0.3284060552092609,0.20252784757904213,0.29914529914529914,0.8253390671518359,0.48652650281314774,0.16676847892486255,0.6335049239033125,0.8758420805263982,0.42871213986702783,0.5399551904406273,0.12985548114205148,0.4661525278491859,0.16672407853944196,0.6688888888888889,0.34245830052258575,0.2768575485092286,0.771763938702315,0.8505154639175257,0.3705556548150795,0.07745987438939288
2025-02-27,0.7551528073916134,0.44930875576036866,0.4653606411398041,0.20022753128555176,0.27350427350427353,0.845848494872643,0.3251406573882144,0.18212758530412776,0.6542076991942704,0.8945636847877174,0.4549372075843388,0.4854368932038835,0.1807543179414875,0.44473007712082263,0.1636238374095763,0.7081018518518518,0.4134440546925335,0.2957879791765263,0.7926312357352462,0.8745704467353952,0.45399321064856174,0.10594429994290427
2025-02-28,0.7622601279317697,0.4769585253456221,0.6929652715939448,0.24448361649726838,0.2905982905982906,0.759014224280516,0.4127924193070773,0.4740378741600489,0.6584601611459265,0.8409055303148989,0.4338832799803004,0.5519044062733384,0.24081776524497708,0.6632390745501285,0.43541164312779884,0.7411574074074074,0.48719307037010523,0.6197349739706578,0.7447016628627323,0.8479381443298969,0.4070037520100054,0.13449216519698026
2025-03-01,0.5344705046197583,0.4423963133640553,0.7487088156723063,0.15020815362112291,0.2222222222222222,0.3238504796559709,0.6259994077583654,0.4959420542804782,0.33549686660698297,0.3834403885320382,0.2187884757448904,0.3943241224794623,0.30334860768417343,0.6049700085689803,0.5559765759559077,0.4471759259259259,0.4272603622306536,0.6625650733554188,0.32083469188131725,0.8530927835051546,0.2774700732535287,0.13563407980714332
2025-03-02,0.46730632551528073,0.195852534562212,0.358860195903829,0.09660078260760854,0.2777777777777778,0.2978828977836586,0.3503109268581581,0.3845885330308055,0.33113249776186215,0.29555068149772834,0.16904703275055405,0.20164301717699776,0.18872047937962635,0.5458440445586975,0.4274888046848088,0.28125,0.2280621375903787,0.7158069096071935,0.27388327355722203,0.8513745704467354,0.10666428443809184,0.07263845714648227
2025-03-03,0.5344705046197583,0.1382488479262673,0.0881567230632235,0.04540624335846179,0.15384615384615385,0.12785312603374133,0.2342315664791235,0.12819617767693517,0.15957923008057295,0.2493341688861037,0.17865057867520315,0.1508588498879761,0.09961226647867466,0.13881748071979436,0.1584567688598002,0.18439814814814814,0.12539193929415132,0.2243256034074775,0.2663840886860124,0.8170103092783505,0.1361443630516348,0.02835754615238216
2025-03-04,0.7892679459843639,0.3986175115207373,0.17310774710596616,0.12846766430384177,0.17094017094017094,0.7141912007939133,0.24518803671898134,0.03228903045640981,0.5628916741271263,0.907723640921197,0.3617335631617828,0.40627333831217327,0.062037363412054986,0.2159383033419023,0.07027213227695488,0.517824074074074,0.17381344405469254,0.08731661145291056,0.7433974567981741,0.8032646048109966,0.25835268894050384,0.030704815073272853
2025-03-05,0.7942430703624733,0.37327188940092165,0.25449688334817455,0.1540836865068947,0.2564102564102564,0.7198147535560702,0.29848978383180336,0.10428484160921546,0.5289838854073411,0.9023186589378035,0.39042107855208075,0.5997012696041822,0.11885794853718717,0.2536418166238218,0.05545986910093007,0.6451851851851852,0.2765409120194717,0.1632749645054425,0.7120965112487773,0.8384879725085911,0.3491155976415937,0.06033115523694728
2025-03-06,0.7210376687988628,0.511520737327189,0.3487088156723063,0.16387253247321507,0.36324786324786323,0.774065497849818,0.24933372816108973,0.12365825988306135,0.6039615040286481,0.9320852263825787,0.40999753755232704,0.5825242718446602,0.1511455763130067,0.3676092544987147,0.10644161212538752,0.6708333333333333,0.30729472403178465,0.1902508282063417,0.7251385718943593,0.8754295532646048,0.3626943005181347,0.0804415403159297
2025-03-07,0.732409381663113,0.695852534562212,0.643633125556545,0.2119291402567853,0.5598290598290598,0.7874627853126034,0.19543973941368079,0.4098961514966402,0.6208594449418084,0.9042769857433809,0.4182467372568333,0.47796863330843914,0.21283045470567502,0.5552699228791774,0.36582845332414743,0.6902314814814815,0.37249624167800127,0.5435399905347846,0.7525268992500815,0.8032646048109966,0.3766303376809005,0.1132398655078348
2025-03-08,0.5536602700781805,0.5092165898617511,0.7944790739091718,0.22129292777756943,0.3803418803418803,0.5079391333112802,0.25969795676636065,0.4360764464612968,0.508952551477171,0.4908350305498982,0.31051465156365426,0.4100074682598954,0.29094113500176244,0.5458440445586975,0.4340337581811919,0.5780092592592593,0.4425656811511203,0.6736867013724562,0.44212585588522985,0.884020618556701,0.40521708057888156,0.14965425363192286
2025-03-09,0.6119402985074627,0.38018433179723504,0.24309884238646481,0.1522334320969133,0.19658119658119658,0.35659940456500167,0.18418714835652947,0.3983768217121913,0.40241718889883615,0.3511671627761241,0.22506771731100714,0.4279312920089619,0.274233345082834,0.4181662382176521,0.3957974509128488,0.43962962962962965,0.33064643138377836,0.49597728348319925,0.3244212585588523,0.884020618556701,0.40217973914597105,0.11584089323098395
