event_month,mapped_pos_item_code,mapped_item_name,category_l,category_m,total_events,unique_users,weighted_interest_score,view_count,cart_add_count,wishlist_add_count,first_event_date_in_month,cart_add_per_100_views
2025-05,124040,해태)연양갱땅콩맛55g,과자,캔디류,1891,557,2672.0,1077,582,27,2025-05-01,54.039
2025-05,124530,최강록의간장들기름비빔밥,미반,도시락,2143,1016,2660.0,1677,324,51,2025-05-01,19.3202
2025-05,108473,그린)불닭치즈소시지김밥,미반,김밥,2076,622,2648.0,1497,374,78,2025-05-01,24.9833
2025-05,125166,한입쏙!들기름김밥,미반,김밥,2067,876,2560.5,1602,324,42,2025-05-01,20.2247
2025-05,125504,SEVENTEEN 5th Album ‘HAPPY BURSTDAY’ (일반반),미디어 상품,음반,1890,913,2504.5,1487,318,47,2025-05-01,21.3853
2025-05,125570,요거트구운단호박샐러드165g,미반,샐러드 ,1853,761,2466.5,1349,378,36,2025-05-09,28.0208
2025-05,117574,PB)누네띠네55g,과자,비스킷류,1732,597,2441.0,948,543,35,2025-05-01,57.2785
2025-05,201428,칠성)칠성사이다355ml,음료,탄산음료,1669,637,2434.5,1026,496,22,2025-05-01,48.3431
2025-05,105367,5월 세븐카페 반값구독,,,2007,1390,2425.5,1769,206,22,2025-05-01,11.645
2025-05,070897,롯데)의성마늘프랑크70g,냉장,냉장간식,1847,760,2417.5,1282,397,37,2025-05-01,30.9672
2025-05,125580,PB)자이언츠월드콘160ml,아이스크림,노벨티,2117,1281,2406.5,1706,147,174,2025-05-15,8.6166
2025-05,062346,PB)오구초코타임200ml,유음료,가공우유,1721,608,2379.0,1040,487,24,2025-05-01,46.8269
2025-05,123934,CJ)맥스봉고소한치즈후랑크65g,냉장,냉장간식,1679,506,2352.0,992,496,21,2025-05-01,50.0
2025-05,132167,농심)튀김우동(소컵),면,용기면,1573,433,2351.0,893,527,10,2025-05-01,59.0146
2025-05,021398,대만식 햄치즈샌드위치,조리빵,샌드위치,1803,637,2341.0,1255,374,46,2025-05-01,29.8008
2025-05,124781,해태)생생감자칩랍스터맛85g,과자,스낵류,1732,633,2339.0,1135,424,35,2025-05-01,37.3568
2025-05,109055,G)크라시에유자셔벗140ml,아이스크림,고급,1732,682,2329.5,1077,388,118,2025-05-01,36.026
2025-05,123600,카스 프레쉬 350ml캔(12입)*전용잔 2개,맥주,수입맥주,1811,888,2313.5,1466,270,32,2025-05-03,18.4175
2025-05,111382,농심)멘토스레인보우,과자,캔디류,1569,496,2309.0,882,518,14,2025-05-01,58.7302
2025-05,123556,롯데)밥먹자얘들아,미반,도시락,1899,640,2304.0,1340,365,21,2025-05-01,27.2388
2025-05,107879,5월 세븐카페 구독(첫구독100원),,,1603,890,2281.5,1230,340,20,2025-05-01,27.6423
2025-05,202023,칠성)칸타타콘트라베이스블랙500,음료,커피음료,1598,521,2279.0,1032,439,19,2025-05-01,42.5388
2025-05,115587,MQ)프링글스양파맛53g,과자,스낵류,1616,540,2219.0,977,459,15,2025-05-08,46.9806
2025-05,107585,고기(肉)맥시멈도시락,미반,도시락,1754,650,2202.0,1348,291,32,2025-05-01,21.5875
2025-05,124677,KBO)삼립삼성라이온즈블루베리패스츄리100g,빵,간식빵,1813,959,2175.0,1308,301,56,2025-05-01,23.0122
2025-05,124676,KBO)삼립두산베어스곰발바닥꿀빵95g,빵,간식빵,1687,806,2159.0,1146,345,58,2025-05-01,30.1047
2025-05,041567,PB)푸하하소금우유크림빵110g,디저트,냉장베이커리,1619,571,2127.0,1072,372,38,2025-05-01,34.7015
2025-05,116320,오리온)도도한나쵸사워어니언92g,과자,스낵류,1510,500,2125.0,952,414,25,2025-05-01,43.4874
2025-05,201737,PB)아이시스2L(6입),음료,생수,1406,326,2112.0,854,436,22,2025-05-01,51.0539
2025-05,124135,해태)구운버터옥수수60g,과자,스낵류,1582,636,2106.0,1078,359,32,2025-05-01,33.3024
2025-05,601082,농심)먹태깡청양마요맛60g,과자,스낵류,1445,464,2095.0,881,434,14,2025-05-01,49.2622
2025-05,124675,KBO)삼립LG트윈스쌍둥이딸기샌드99g,빵,간식빵,1599,724,2088.0,1060,364,37,2025-05-01,34.3396
2025-05,123638,농심)후르츠텔라48g,과자,캔디류,1431,510,2056.0,819,445,23,2025-05-01,54.3346
2025-05,124626,엠즈)39저당커스터드크림롤105g,디저트,냉장베이커리,1769,635,2029.0,1457,173,64,2025-05-01,11.8737
2025-05,109470,G)마루짱유부우동94g,면,용기면,1484,486,1987.0,982,334,57,2025-05-01,34.0122
2025-05,124678,KBO)삼립KT위즈빅또리초코바닐라샌드60g,빵,간식빵,1574,672,1976.0,1037,333,48,2025-05-01,32.1119
2025-05,125248,PB)꽃모양얼음컵,즉석음료,얼음,1884,1592,1966.0,1795,41,31,2025-05-03,2.2841
2025-05,109521,더커진유부초밥6입,미반,초밥류,1554,608,1955.5,1116,280,52,2025-05-01,25.0896
2025-05,115921,농심)바나나킥75g,과자,스낵류,1376,535,1952.0,864,385,20,2025-05-01,44.5602
2025-05,053163,매콤점보넓적다리,즉석 식품,즉석치킨(삭제예정),1425,527,1932.0,955,346,21,2025-05-01,36.2304
2025-05,112127,롯데)치토스매콤한맛82g,과자,스낵류,1367,515,1897.0,855,375,18,2025-05-01,43.8596
2025-05,600915,일신)리콜라레몬민트40g,과자,캔디류,1306,390,1875.0,801,376,25,2025-05-01,46.9413
2025-05,105698,인가샌드위치,조리빵,샌드위치,1498,612,1874.0,1100,275,24,2025-05-01,25.0
2025-05,124531,현대)맛장우맛자랑 직화닭갈비,미반,도시락,1648,512,1864.0,1132,291,28,2025-05-01,25.7067
2025-05,109009,PB)피스타치오마카다미아봉봉50g,과자,초콜릿,1428,616,1842.0,975,300,40,2025-05-01,30.7692
2025-05,125216,농심)메론킥60g,과자,스낵류,1340,534,1834.0,899,314,40,2025-05-14,34.9277
2025-05,123554,롯데)11찬도시락,미반,도시락,1505,464,1820.0,1015,305,25,2025-05-01,30.0493
2025-05,123549,해태)오사쯔빠스50g,과자,스낵류,1353,546,1806.0,878,332,25,2025-05-01,37.8132
2025-05,192098,앙리마티스나디아(화이트),양주와인,와인,1515,906,1805.0,1301,136,58,2025-05-01,10.4535
2025-05,192542,5월 위스키 구독,,,1661,1223,1752.0,1571,52,21,2025-05-01,3.31
2025-05,125725,tripleS(트리플에스)-[ASSEMBLE25](Objekt Music Album),미디어 상품,음반,1503,982,1750.0,1336,125,26,2025-05-13,9.3563
2025-05,124320,농심)먹태깡고추장마요60g,과자,스낵류,1336,454,1740.0,818,351,12,2025-05-01,42.9095
2025-05,202782,칠성)핫식스더킹퍼플355ml,음료,기능성드링크,1197,386,1739.0,784,324,24,2025-05-01,41.3265
2025-05,013643,치킨마요덮밥,미반,도시락,1328,500,1734.0,978,251,34,2025-05-01,25.6646
2025-05,106559,오리온)찍먹나쵸치폴레마요84g,과자,스낵류,1249,413,1727.0,766,340,28,2025-05-01,44.3864
2025-05,111545,해태)크림웨하스50g,과자,비스킷류,1194,438,1721.0,709,366,11,2025-05-01,51.622
2025-05,108543,불닭치즈소시지김밥,미반,김밥,1265,475,1707.0,876,254,68,2025-05-01,28.9954
2025-05,071778,마루카네)감동란2입,냉장,냉장간식,1175,354,1701.0,730,339,20,2025-05-01,46.4384
2025-05,014347,스팸마요계란김밥,미반,김밥,1341,474,1700.0,927,263,45,2025-05-01,28.3711
2025-05,220308,CJ)둥근햇반210g,가공식품,가공미반류,1267,645,1687.0,916,270,14,2025-05-01,29.476
2025-05,202057,칠성)칸타타콘트라베이스라떼500,음료,커피음료,1180,367,1679.0,782,314,13,2025-05-01,40.1535
2025-05,105729,11겹등심돈까스,미반,도시락,1313,483,1668.0,979,237,25,2025-05-01,24.2084
2025-05,125838,러셀리저브싱글배럴,양주와인,양주,1314,490,1661.0,1077,173,43,2025-05-21,16.0631
2025-05,124684,KBO)삼립한화이글스핫투움바브레드90g,빵,간식빵,1290,586,1649.0,882,260,45,2025-05-01,29.4785
2025-05,835245,5월 세븐카페 구독,,,1179,635,1642.5,920,227,24,2025-05-01,24.6739
2025-05,124508,최강록의로스팜에그샌드,조리빵,샌드위치,1385,747,1639.0,1121,173,30,2025-05-01,15.4326
2025-05,104534,크라운)콘초66g,과자,스낵류,1194,442,1633.0,760,317,13,2025-05-01,41.7105
2025-05,123637,엠즈)39저당초코크림롤105g,디저트,냉장베이커리,1461,579,1632.0,1258,94,67,2025-05-01,7.4722
2025-05,211037,롯데)월드콘CVS160ml,아이스크림,노벨티,1301,650,1631.0,964,245,8,2025-05-01,25.4149
2025-05,210464,오뚜기)진라면매운맛큰컵,면,용기면,1171,404,1628.0,696,345,9,2025-05-01,49.569
2025-05,125375,"5월 샌드위치,햄버거 구독",,,1213,703,1609.0,982,198,22,2025-05-02,20.1629
2025-05,106839,CJ)맥스봉매콤불고기맛핫바65g,냉장,냉장간식,1147,399,1601.0,724,319,8,2025-05-01,44.0608
2025-05,062345,PB)오구딸기타임200ml,유음료,가공우유,1157,389,1592.0,696,328,15,2025-05-01,47.1264
2025-05,990120,"모바일금액권 5,000원",기타,판촉물,1135,627,1576.0,873,233,11,2025-05-01,26.6896
2025-05,105995,PB)밀크초코콘170ml,아이스크림,노벨티,1248,652,1568.5,943,203,39,2025-05-01,21.527
2025-05,140526,CJ)햇반미역국밥(컵반),가공식품,가공미반류,1163,480,1561.0,796,271,16,2025-05-01,34.0452
2025-05,124683,KBO)삼립SSG랜더스소금버터우주선빵85g,빵,간식빵,1202,553,1551.0,784,273,31,2025-05-01,34.8214
2025-05,123596,롯데)인가샌드위치,조리빵,샌드위치,1269,422,1548.0,834,273,19,2025-05-01,32.7338
2025-05,125452,"3,900나시고랭볶음밥",미반,도시락,1178,441,1545.0,868,219,37,2025-05-09,25.2304
2025-05,141102,삼양)까르보불닭떡볶이(컵),가공식품,가공미반류,1206,415,1537.0,943,194,27,2025-05-01,20.5726
2025-05,125717,KBO)롯데자이언츠랑그드샤(화이트초코)130g,디저트,시즌케익,1353,782,1529.0,1099,0,227,2025-05-23,0.0
2025-05,111519,크라운)못말리는신짱1500,과자,스낵류,1053,327,1508.0,619,327,5,2025-05-01,52.8271
2025-05,114339,히밥)럭히밥김찌라면큰컵,면,용기면,1221,569,1483.0,859,233,18,2025-05-01,27.1246
2025-05,123741,엠즈)39저당딸기크림롤105g,디저트,냉장베이커리,1352,571,1477.0,1186,67,63,2025-05-01,5.6492
2025-05,201429,칠성)펩시콜라355ml,음료,탄산음료,1064,460,1475.0,723,268,7,2025-05-01,37.0678
2025-05,108632,뚠뚠햄치즈&포테이토샌드,조리빵,샌드위치,1150,366,1475.0,785,242,29,2025-05-01,30.828
2025-05,124390,필리치즈스테이크버거,조리빵,햄버거,1247,653,1473.0,1011,146,38,2025-05-01,14.4411
2025-05,125341,맛장우맛자랑 반반제육,미반,도시락,1065,381,1433.0,764,223,26,2025-05-08,29.1885
2025-05,070214,칠성)콜드오렌지900ml,유음료,냉장주스,1054,340,1417.0,705,254,15,2025-05-01,36.0284
2025-05,106668,PB)바닐라라떼300ml,유음료,컵커피,1055,386,1415.0,723,244,16,2025-05-01,33.7483
2025-05,124679,KBO)삼립KBO홈런배트롤150g,디저트,냉장베이커리,1195,569,1415.0,901,151,68,2025-05-01,16.7592
2025-05,124360,오뚜기)컵누들참깨라면소컵,면,용기면,963,326,1387.0,583,281,20,2025-05-01,48.199
2025-05,106292,한양)꽃보다오징어숏바디150g,안주,오징어,1129,256,1382.5,956,136,18,2025-05-02,14.2259
2025-05,106670,PB)카라멜마끼아또300ml,유음료,컵커피,1138,608,1381.0,913,159,19,2025-05-01,17.4151
2025-05,124914,해태)부라보바닐라라이트160ml,아이스크림,노벨티,1034,370,1367.0,720,220,27,2025-05-02,30.5556
2025-05,150446,나뚜루)녹차파인트,아이스크림,고급,1100,342,1365.0,784,213,15,2025-05-01,27.1684
2025-05,132457,삼양)까르보불닭볶음면(큰컵),면,용기면,907,322,1360.0,521,289,23,2025-05-01,55.4702
2025-05,141243,오뚜기)발아현미밥210g,가공식품,가공미반류,1000,406,1356.0,691,230,17,2025-05-01,33.2851
2025-05,132161,농심)오징어짬뽕(소컵),면,용기면,932,250,1351.0,543,291,11,2025-05-01,53.5912
2025-05,108494,맛장우도시락 고기(肉)올인원,미반,도시락,1058,447,1349.0,851,159,23,2025-05-01,18.6839
2025-05,108461,인테)코코제로망고340ml,음료,주스,952,347,1340.0,569,272,22,2025-05-01,47.8032
2025-05,109471,G)마루짱튀김소바99g,면,용기면,1048,401,1340.0,746,191,44,2025-05-01,25.6032
2025-05,109616,PB)착한핫도그75g,냉동,조리냉동,1090,464,1339.0,804,173,43,2025-05-01,21.5174
2025-05,123744,기본김밥,미반,김밥,991,294,1305.0,655,221,34,2025-05-01,33.7405
2025-05,109671,닭가슴살햄듬뿍샌드,조리빵,샌드위치,1041,349,1290.5,708,203,34,2025-05-01,28.6723
2025-05,125901,화요41도청사시즌에디션,전통주,소주,1166,489,1290.0,1089,53,21,2025-05-29,4.8669
2025-05,107053,롯데)맛장우삼각더커진참치마요,미반,삼각김밥,921,322,1288.0,513,289,9,2025-05-01,56.3353
2025-05,113156,그린)11겹등심돈까스,미반,도시락,1075,325,1284.0,738,214,9,2025-05-01,28.9973
2025-05,106826,롯데)킹장우듬뿍참치김밥,미반,김밥,999,334,1283.0,604,264,6,2025-05-01,43.7086
2025-05,140963,오뚜기)톡톡김치알밥(컵밥),가공식품,가공미반류,946,301,1269.0,620,231,17,2025-05-01,37.2581
2025-05,201993,동원)동원샘물500ml,음료,생수,882,341,1269.0,561,249,11,2025-05-01,44.385
2025-05,124372,현대)제일맛집도시락,미반,도시락,998,352,1246.0,688,211,8,2025-05-01,30.6686
2025-05,190962,아방가르데,양주와인,와인,1064,656,1240.0,931,73,49,2025-05-01,7.841
2025-05,113430,크라운)키커바1000(30g),과자,초콜릿,921,404,1233.0,599,230,12,2025-05-01,38.3973
2025-05,160598,코카)스프라이트500ml,음료,탄산음료,831,286,1222.0,469,272,9,2025-05-01,57.9957
2025-05,125474,우진)샤또꾸떼16,양주와인,와인,996,325,1219.0,815,108,51,2025-05-08,13.2515
2025-05,124681,KBO)삼립NC다이노스공룡알흑임자컵케익130g,빵,간식빵,966,528,1212.0,697,175,28,2025-05-01,25.1076
2025-05,115586,MQ)프링글스오리지날53g,과자,스낵류,892,346,1210.0,550,243,10,2025-05-09,44.1818
2025-05,125149,부쉬밀10년싱글몰트700ml,양주와인,양주,1132,666,1208.5,1049,43,23,2025-05-01,4.0991
2025-05,021729,햄듬뿍치즈샌드,조리빵,샌드위치,980,298,1207.0,677,188,27,2025-05-01,27.7696
2025-05,021802,롯데)대만식햄치즈샌드위치,조리빵,샌드위치,954,316,1203.0,598,223,23,2025-05-01,37.291
2025-05,125401,KBO)463카라멜땅콩베이스샌드160g,빵,간식빵,870,261,1198.0,563,201,46,2025-05-12,35.7016
2025-05,601347,엔제이)블랙썬더버터22g,과자,초콜릿,927,446,1192.0,619,200,27,2025-05-01,32.3102
2025-05,200844,칠성)핫식스250ml,음료,기능성드링크,810,287,1191.0,510,240,7,2025-05-01,47.0588
2025-05,160053,칠성)펩시콜라600ml,음료,탄산음료,772,253,1184.0,453,255,10,2025-05-01,56.2914
2025-05,124978,부나하벤12년700ml,양주와인,양주,834,358,1171.0,645,160,25,2025-05-01,24.8062
2025-05,107409, G)대파크래커80g,과자,비스킷류,915,399,1171.0,654,175,26,2025-05-01,26.7584
2025-05,014215,그린)NEW참치김치볶음밥삼각,미반,삼각김밥,845,289,1164.0,490,249,11,2025-05-01,50.8163
2025-05,124265,그린)스팸계란마요삼각,미반,삼각김밥,876,427,1158.0,607,199,8,2025-05-01,32.7842
2025-05,107834,만쿠만구치킨(순살),즉석 식품,즉석치킨(삭제예정),903,298,1154.0,709,156,5,2025-05-01,22.0028
2025-05,180959,화요X.Premium,전통주,소주,1079,636,1153.5,1001,31,33,2025-05-01,3.0969
2025-05,013541,순살닭강정,미반,푸드 간편식,983,424,1151.0,797,120,20,2025-05-01,15.0565
2025-05,202378,칠성)칠성사이다제로250ml,음료,탄산음료,1106,403,1151.0,720,196,11,2025-05-01,27.2222
2025-05,201819,칠성)2%아쿠아제로500ml,음료,스포츠음료,798,322,1145.0,497,229,11,2025-05-01,46.0765
2025-05,021693,삼립)NEW상하이스파이시버거,조리빵,햄버거,923,272,1129.0,601,205,10,2025-05-01,34.1098
2025-05,125581,KBO)돌직구딸기잼비스킷130g,빵,간식빵,809,312,1116.0,509,184,57,2025-05-15,36.1493
2025-05,100990,농심)멘토스과일,과자,캔디류,768,281,1112.0,432,242,16,2025-05-01,56.0185
2025-05,132865,PB)우불식당즉석우동큰컵,면,용기면,882,357,1106.0,622,165,28,2025-05-01,26.5273
2025-05,094369,세븐팜)갓성비바나나(5입),신선,과일,812,282,1104.0,549,188,22,2025-05-01,34.2441
2025-05,112126,롯데)꼬깔콘군옥수수67g,과자,스낵류,811,363,1099.0,524,202,18,2025-05-01,38.5496
2025-05,115848,에이스)옥수수브이콘50g,과자,스낵류,753,268,1093.0,396,250,18,2025-05-01,63.1313
2025-05,110580,농심)포테토칩오리지널60g,과자,스낵류,823,404,1089.0,524,207,12,2025-05-01,39.5038
2025-05,106875,킹장우듬뿍참치김밥,미반,김밥,871,312,1084.0,575,181,27,2025-05-01,31.4783
2025-05,202136,코카)조지아블랙470ml,음료,커피음료,753,277,1082.0,436,231,13,2025-05-01,52.9817
2025-05,125151,칠리불새버거,조리빵,햄버거,896,416,1076.0,663,145,22,2025-05-01,21.8703
2025-05,108851,현대)맛장우도시락 올데이뷔페,미반,도시락,897,300,1071.0,619,172,14,2025-05-01,27.7868
2025-05,108620,엔제이)훈와리밀크카스테라,빵,간식빵,883,339,1067.0,672,123,38,2025-05-01,18.3036
