mapped_pos_item_code,mapped_item_name,category_l,category_m,total_events,unique_users,weighted_interest_score,view_count,cart_add_count,wishlist_add_count,first_event_date_in_period,period_label,cart_add_per_100_views
124684,KBO)삼립한화이글스핫투움바브레드90g,빵,간식빵,871,371,1296.0,585,196,71,2025-03-20,2025-03 중순,33.5043
124390,필리치즈스테이크버거,조리빵,햄버거,1064,472,1280.0,821,165,13,2025-03-11,2025-03 중순,20.0974
109362,7찬도시락,미반,도시락,1113,682,1270.0,970,92,25,2025-03-11,2025-03 중순,9.4845
192634,지비)앙리마티스앨런스콧쇼비뇽,양주와인,와인,1000,362,1265.0,804,123,54,2025-03-11,2025-03 중순,15.2985
990263,"모바일금액권 10,000원",기타,판촉물,795,361,1248.0,539,230,15,2025-03-11,2025-03 중순,42.6716
124224,요이치 싱글몰트,양주와인,양주,977,528,1230.5,813,127,24,2025-03-11,2025-03 중순,15.6212
124461,조니워커 블랙 루비 700ml,양주와인,양주,1110,555,1220.5,998,42,54,2025-03-11,2025-03 중순,4.2084
070092,서울)흰우유1L,유음료,흰우유,793,225,1148.0,491,227,17,2025-03-11,2025-03 중순,46.2322
124678,KBO)삼립KT위즈빅또리초코바닐라샌드60g,빵,간식빵,706,304,1143.0,406,197,83,2025-03-20,2025-03 중순,48.5222
123600,카스 프레쉬 350ml캔(12입)*전용잔 2개,맥주,수입맥주,820,335,1128.5,637,157,12,2025-03-11,2025-03 중순,24.6468
107409, G)대파크래커80g,과자,비스킷류,956,545,1127.5,782,104,34,2025-03-11,2025-03 중순,13.2992
192628,3월 위스키 구독,,,995,758,1096.0,927,48,15,2025-03-11,2025-03 중순,5.178
123443,스크램블&불고기덮밥,미반,도시락,806,360,1080.0,579,149,44,2025-03-11,2025-03 중순,25.734
124675,KBO)삼립LG트윈스쌍둥이딸기샌드99g,빵,간식빵,665,288,1062.0,378,176,89,2025-03-20,2025-03 중순,46.5608
124435,PB)바스켓팝콘,과자,스낵류,885,274,1047.0,783,78,17,2025-03-11,2025-03 중순,9.9617
124683,KBO)삼립SSG랜더스소금버터우주선빵85g,빵,간식빵,651,280,1040.0,379,168,87,2025-03-20,2025-03 중순,44.3272
124136,듬뿍참치유부초밥,미반,초밥류,791,397,1019.0,587,144,20,2025-03-11,2025-03 중순,24.5315
834791,"3월 삼각김밥,김밥 구독",,,843,545,1012.0,751,80,11,2025-03-11,2025-03 중순,10.6525
116939,매콤투움바파스타,미반,푸드 간편식,806,369,986.0,619,125,18,2025-03-11,2025-03 중순,20.1939
601347,엔제이)블랙썬더버터22g,과자,초콜릿,874,644,952.0,778,54,18,2025-03-11,2025-03 중순,6.9409
112645,PB)이비가짬뽕큰컵,면,용기면,709,342,948.5,492,159,12,2025-03-11,2025-03 중순,32.3171
123953,안유성명장 치킨난반정식,미반,도시락,822,481,935.0,704,67,27,2025-03-11,2025-03 중순,9.517
108473,그린)불닭치즈소시지김밥,미반,김밥,733,308,931.0,577,105,30,2025-03-11,2025-03 중순,18.1976
123306,안유성명장김밥명란타마고,미반,김밥,678,341,930.0,474,135,40,2025-03-11,2025-03 중순,28.481
109166,PB)생생감자칩페퍼솔트60g,과자,스낵류,722,448,905.0,586,107,9,2025-03-11,2025-03 중순,18.2594
107542,PB)k리그허니황치즈감자칩60g,과자,스낵류,727,415,900.5,575,95,32,2025-03-11,2025-03 중순,16.5217
123552,롯데)7찬도시락,미반,도시락,712,265,894.0,506,141,10,2025-03-11,2025-03 중순,27.8656
124681,KBO)삼립NC다이노스공룡알흑임자컵케익130g,빵,간식빵,541,241,883.0,306,146,76,2025-03-20,2025-03 중순,47.7124
123767,"모바일금액권 50,000원",기타,판촉물,551,243,880.5,382,162,6,2025-03-11,2025-03 중순,42.4084
123556,롯데)밥먹자얘들아,미반,도시락,738,297,871.0,539,129,5,2025-03-11,2025-03 중순,23.9332
123094,현대)맛장우 통등심돈까스&김치제육,미반,도시락,732,390,866.0,584,94,18,2025-03-11,2025-03 중순,16.0959
124511,우진)르볼테21/22 750ml,양주와인,와인,725,282,861.0,585,74,40,2025-03-11,2025-03 중순,12.6496
123598,롯데)닭가슴살잡곡샌드,조리빵,샌드위치,695,367,858.0,500,58,107,2025-03-11,2025-03 중순,11.6
124679,KBO)삼립KBO홈런배트롤150g,디저트,냉장베이커리,696,390,831.0,585,63,35,2025-03-20,2025-03 중순,10.7692
117574,PB)누네띠네55g,과자,비스킷류,587,249,824.0,355,170,7,2025-03-11,2025-03 중순,47.8873
124659,K리그산리오 머플러(헬로키티),패션잡화,시즌/소품,575,181,822.0,438,122,10,2025-03-11,2025-03 중순,27.8539
123596,롯데)인가샌드위치,조리빵,샌드위치,691,332,822.0,512,114,11,2025-03-11,2025-03 중순,22.2656
107879,3월 세븐카페 구독,,,642,436,819.0,547,88,5,2025-03-11,2025-03 중순,16.0878
013794,밥먹자얘들아 도시락,미반,도시락,641,313,809.0,506,99,14,2025-03-11,2025-03 중순,19.5652
124508,최강록의로스팜에그샌드,조리빵,샌드위치,596,276,797.0,428,111,31,2025-03-12,2025-03 중순,25.9346
041567,PB)푸하하소금우유크림빵110g,디저트,냉장베이커리,583,240,793.0,373,141,22,2025-03-11,2025-03 중순,37.8016
113131,믹터스 싱글배럴 라이 700ml,양주와인,양주,614,331,793.0,494,92,17,2025-03-11,2025-03 중순,18.6235
109583,신동엽)블랙서클하이볼레몬350ml캔,양주와인,하이볼,659,355,791.5,510,87,27,2025-03-11,2025-03 중순,17.0588
123766,"모바일금액권 30,000원",기타,판촉물,463,200,771.0,299,156,4,2025-03-11,2025-03 중순,52.1739
124067,박은영)마라마파두부덮밥380g,냉장,냉장간편식,756,526,769.0,732,10,7,2025-03-11,2025-03 중순,1.3661
107817,K리그산리오)인형 키링_포차코,문구/완구,일반완구,661,193,768.0,575,51,25,2025-03-11,2025-03 중순,8.8696
124510,우진)지오도BDM 18,양주와인,와인,696,287,764.5,598,41,33,2025-03-11,2025-03 중순,6.8562
124682,KBO)삼립키움히어로즈자색고구마팡100g,빵,간식빵,463,204,750.0,258,127,63,2025-03-20,2025-03 중순,49.2248
123059,어메이징딸기샌드,조리빵,샌드위치,524,240,725.0,361,110,29,2025-03-11,2025-03 중순,30.4709
108365,우진)지오도라퀸타20/21 750ml,양주와인,와인,638,266,711.0,539,43,33,2025-03-11,2025-03 중순,7.9777
108543,불닭치즈소시지김밥,미반,김밥,538,221,709.0,384,101,25,2025-03-11,2025-03 중순,26.3021
070012,빙그레)바나나우유240ml,유음료,가공우유,466,166,700.0,283,144,8,2025-03-11,2025-03 중순,50.8834
107478,롯데)고기(肉)맥시멈도시락,미반,도시락,534,230,692.0,382,108,10,2025-03-11,2025-03 중순,28.2723
109671,닭가슴살햄듬뿍샌드,조리빵,샌드위치,543,217,691.0,393,91,28,2025-03-11,2025-03 중순,23.1552
105367,3월 세븐카페 반값구독,,,575,415,677.0,512,51,8,2025-03-11,2025-03 중순,9.9609
124159,리얼소프트햄샌드,조리빵,샌드위치,566,254,672.0,416,97,6,2025-03-11,2025-03 중순,23.3173
123926,매콤왕교자그라탕,미반,푸드 간편식,551,269,670.0,420,90,7,2025-03-11,2025-03 중순,21.4286
601329, 7P)랑그드샤초코70g,과자,비스킷류,534,247,666.0,357,99,30,2025-03-11,2025-03 중순,27.7311
108364,우진)루첸테 750ml,양주와인,와인,615,239,666.0,523,31,37,2025-03-11,2025-03 중순,5.9273
192490,제임슨700ml,양주와인,양주,521,308,636.0,450,59,7,2025-03-11,2025-03 중순,13.1111
113156,그린)11겹등심돈까스,미반,도시락,527,280,620.0,419,72,7,2025-03-11,2025-03 중순,17.1838
191572,롯데)일그리지오끼안티750ml,양주와인,와인,519,241,604.5,433,49,20,2025-03-11,2025-03 중순,11.3164
107585,고기(肉)맥시멈도시락,미반,도시락,476,241,599.0,363,76,15,2025-03-11,2025-03 중순,20.9366
113133,믹터스 스몰배치 버번 700ml,양주와인,양주,503,275,598.0,427,52,13,2025-03-11,2025-03 중순,12.178
192098,앙리마티스나디아(화이트),양주와인,와인,466,313,582.0,391,53,18,2025-03-11,2025-03 중순,13.555
835012,"3월 샌드위치,햄버거 구독",,,446,270,575.0,366,61,15,2025-03-11,2025-03 중순,16.6667
109029,맛장우도시락 올데이뷔페,미반,도시락,442,211,567.0,346,71,11,2025-03-11,2025-03 중순,20.5202
124547,울진대게딱지장김밥,미반,김밥,389,171,531.5,256,80,29,2025-03-11,2025-03 중순,31.25
124372,현대)제일맛집도시락,미반,도시락,428,181,528.0,311,82,2,2025-03-11,2025-03 중순,26.3666
105698,인가샌드위치,조리빵,샌드위치,389,173,525.0,253,87,20,2025-03-11,2025-03 중순,34.3874
132865,PB)우불식당즉석우동큰컵,면,용기면,357,144,517.0,220,101,10,2025-03-11,2025-03 중순,45.9091
108851,현대)맛장우도시락 올데이뷔페,미반,도시락,437,221,512.0,331,68,5,2025-03-11,2025-03 중순,20.5438
124134,닭강정김밥,미반,김밥,414,213,512.0,306,68,14,2025-03-11,2025-03 중순,22.2222
053163,매콤점보넓적다리,즉석 식품,즉석치킨(삭제예정),363,152,507.0,236,95,6,2025-03-11,2025-03 중순,40.2542
123868,글렌알라키 15년 700ml,양주와인,양주,411,230,505.0,345,40,22,2025-03-11,2025-03 중순,11.5942
021780,리얼소프트에그샌드,조리빵,샌드위치,358,133,502.0,245,82,14,2025-03-11,2025-03 중순,33.4694
124265,그린)스팸계란마요삼각,미반,삼각김밥,411,216,502.0,276,85,7,2025-03-11,2025-03 중순,30.7971
180959,화요X.Premium,전통주,소주,445,204,496.5,394,17,28,2025-03-12,2025-03 중순,4.3147
202387,칠성)펩시콜라제로355ml,음료,탄산음료,365,167,495.0,238,93,4,2025-03-11,2025-03 중순,39.0756
202378,칠성)칠성사이다제로250ml,음료,탄산음료,472,190,495.0,282,97,5,2025-03-11,2025-03 중순,34.3972
021398,대만식 햄치즈샌드위치,조리빵,샌드위치,375,162,488.0,259,78,11,2025-03-11,2025-03 중순,30.1158
123554,롯데)11찬도시락,미반,도시락,405,190,485.5,294,67,11,2025-03-11,2025-03 중순,22.7891
021802,롯데)대만식햄치즈샌드위치,조리빵,샌드위치,389,171,476.0,255,82,9,2025-03-11,2025-03 중순,32.1569
021729,햄듬뿍치즈샌드,조리빵,샌드위치,361,149,475.0,257,70,14,2025-03-11,2025-03 중순,27.2374
113161,조니워커 블랙 700ml,양주와인,양주,339,170,464.0,255,59,19,2025-03-11,2025-03 중순,23.1373
114339,히밥)럭히밥김찌라면큰컵,면,용기면,315,139,457.0,199,86,10,2025-03-11,2025-03 중순,43.2161
132142,농심)신라면120g,면,봉지면,303,100,453.0,177,99,2,2025-03-11,2025-03 중순,55.9322
123324,안유성명장토핑유부초밥,미반,초밥류,365,216,444.0,282,47,19,2025-03-11,2025-03 중순,16.6667
114320,오리온)미쯔미니700,과자,비스킷류,322,125,442.5,200,87,5,2025-03-11,2025-03 중순,43.5
124446,제일맛집도시락,미반,도시락,366,210,441.5,294,47,10,2025-03-11,2025-03 중순,15.9864
105946,맛장우고추장불백,미반,도시락,353,200,436.0,274,52,11,2025-03-11,2025-03 중순,18.9781
123654,맛장우도시락 오늘은소불고기닭!,미반,도시락,347,197,429.0,276,50,8,2025-03-11,2025-03 중순,18.1159
109582,신동엽)블랙서클하이볼오리지널350ml캔,양주와인,하이볼,335,191,428.0,252,55,13,2025-03-11,2025-03 중순,21.8254
108654, 네슬레)다막피스타치오60G,과자,초콜릿,346,168,424.0,269,52,8,2025-03-11,2025-03 중순,19.3309
123920,롯데)안유성명장 치킨난반정식,미반,도시락,340,154,422.0,259,55,8,2025-03-11,2025-03 중순,21.2355
124262,맥캘란 25년 셰리오크,양주와인,양주,378,234,416.0,354,17,5,2025-03-14,2025-03 중순,4.8023
123293,현대)안유성명장김밥명란타마고,미반,김밥,319,138,414.0,232,56,15,2025-03-11,2025-03 중순,24.1379
202371,칠성)칠성사이다제로500ml,음료,탄산음료,330,170,403.0,218,69,7,2025-03-11,2025-03 중순,31.6514
132457,삼양)까르보불닭볶음면(큰컵),면,용기면,262,101,403.0,146,88,7,2025-03-11,2025-03 중순,60.274
106826,롯데)킹장우듬뿍참치김밥,미반,김밥,300,113,389.0,190,75,3,2025-03-11,2025-03 중순,39.4737
108357,아영)빌라안티노리끼안티클라시코750ml,양주와인,와인,342,145,384.0,296,17,22,2025-03-11,2025-03 중순,5.7432
124513,우진)루체 21 750ml,양주와인,와인,350,160,383.5,284,20,28,2025-03-11,2025-03 중순,7.0423
123553,롯데)가득담은5찬도시락,미반,도시락,313,122,377.0,233,53,4,2025-03-11,2025-03 중순,22.7468
109576,참고소한제육덮밥,미반,도시락,268,122,372.0,190,56,12,2025-03-11,2025-03 중순,29.4737
014383,가득담은5찬도시락,미반,도시락,300,148,369.0,238,43,7,2025-03-11,2025-03 중순,18.0672
115920,농심)매운새우깡90g,과자,스낵류,250,100,368.0,140,80,6,2025-03-11,2025-03 중순,57.1429
123338,"현대)3,900스크램블&불고기덮밥",미반,도시락,307,165,366.0,235,41,13,2025-03-11,2025-03 중순,17.4468
108401,롯데)맛장우도시락 고기(肉)올인원,미반,도시락,294,126,366.0,211,55,6,2025-03-11,2025-03 중순,26.0664
124658,K리그산리오 머플러(포차코),패션잡화,시즌/소품,260,81,366.0,198,53,6,2025-03-11,2025-03 중순,26.7677
107519,K리그산리오 헬로키티인형,문구/완구,일반완구,268,145,365.0,203,47,13,2025-03-11,2025-03 중순,23.1527
115858,농심)새우깡90g,과자,스낵류,235,81,358.0,111,89,5,2025-03-11,2025-03 중순,80.1802
124226,미야기쿄 싱글몰트,양주와인,양주,296,193,357.0,254,28,11,2025-03-11,2025-03 중순,11.0236
115478,육즙가득삼겹살쌈장김밥,미반,김밥,276,157,355.0,197,48,15,2025-03-11,2025-03 중순,24.3655
021693,삼립)NEW상하이스파이시버거,조리빵,햄버거,275,100,352.0,185,62,3,2025-03-11,2025-03 중순,33.5135
123806,초코딸기샌드,조리빵,샌드위치,265,148,351.0,192,49,12,2025-03-11,2025-03 중순,25.5208
123744,기본김밥,미반,김밥,270,110,349.5,167,62,12,2025-03-11,2025-03 중순,37.1257
014347,스팸마요계란김밥,미반,김밥,256,131,349.0,178,51,15,2025-03-11,2025-03 중순,28.6517
107053,롯데)맛장우삼각더커진참치마요,미반,삼각김밥,249,103,348.0,142,76,3,2025-03-11,2025-03 중순,53.5211
192578,무학)앙리마티스보히가스에디션,양주와인,와인,316,137,344.0,290,11,12,2025-03-11,2025-03 중순,3.7931
113159,조니워커골드750ml,양주와인,양주,261,150,343.0,212,36,12,2025-03-11,2025-03 중순,16.9811
071778,마루카네)감동란2입,냉장,냉장간식,228,91,341.0,136,69,7,2025-03-11,2025-03 중순,50.7353
124617,포켓델리베지스틱,미반,푸드 간편식,257,138,337.0,195,39,16,2025-03-12,2025-03 중순,20.0
013643,치킨마요덮밥,미반,도시락,266,128,336.0,192,47,10,2025-03-11,2025-03 중순,24.4792
014215,그린)NEW참치김치볶음밥삼각,미반,삼각김밥,243,93,329.0,132,71,8,2025-03-11,2025-03 중순,53.7879
105995,PB)밀크초코콘170ml,아이스크림,노벨티,243,108,329.0,143,61,14,2025-03-11,2025-03 중순,42.6573
119522,PB)숏다리오잉70g,과자,스낵류,219,96,324.0,131,68,3,2025-03-11,2025-03 중순,51.9084
124150,롯데)함박&부대볶음 5찬도시락,미반,도시락,264,114,322.0,187,50,4,2025-03-11,2025-03 중순,26.738
107513,그린)더커진불닭콘참치마요삼각,미반,삼각김밥,231,92,317.0,155,52,10,2025-03-11,2025-03 중순,33.5484
041426,제주우유생크림빵130g,디저트,냉장베이커리,246,118,315.0,171,48,9,2025-03-11,2025-03 중순,28.0702
108773,롯데)의성마늘햄&직꾸닭도시락,미반,도시락,252,105,313.0,189,43,5,2025-03-11,2025-03 중순,22.7513
113562,맥캘란 어 나잇 온 어스700ml,양주와인,양주,292,213,312.0,267,10,10,2025-03-11,2025-03 중순,3.7453
132145,농심)김치사발면,면,용기면,222,72,311.0,117,71,5,2025-03-11,2025-03 중순,60.6838
014412,함박&부대볶음_5찬,미반,도시락,257,154,309.0,204,32,10,2025-03-11,2025-03 중순,15.6863
123422,오징어핑크버거,조리빵,햄버거,242,107,305.0,178,41,9,2025-03-11,2025-03 중순,23.0337
107818,K리그산리오)인형 키링_헬로키티,문구/완구,일반완구,246,76,296.5,207,22,13,2025-03-11,2025-03 중순,10.628
105729,11겹등심돈까스,미반,도시락,240,138,295.0,196,32,5,2025-03-11,2025-03 중순,16.3265
107525,K리그산리오 포차코인형,문구/완구,일반완구,220,96,295.0,164,40,9,2025-03-11,2025-03 중순,24.3902
107684,K리그)산리오캐리어(포차코),과자,캔디류,271,133,295.0,243,11,12,2025-03-11,2025-03 중순,4.5267
123796,1키키쿼카)얼굴쿠션,과자,캔디류,268,183,293.0,249,12,5,2025-03-11,2025-03 중순,4.8193
132140,농심)튀김우동큰사발,면,용기면,210,86,292.0,124,59,6,2025-03-11,2025-03 중순,47.5806
113512,맥캘란 12년 더블캐스크 700ml,양주와인,양주,250,175,287.0,214,19,11,2025-03-11,2025-03 중순,8.8785
109729,"3,900김치피자탕수육",미반,푸드 간편식,241,146,287.0,176,35,12,2025-03-11,2025-03 중순,19.8864
107292,제스트)도쿄브레드커피빵,빵,간식빵,247,115,285.0,187,32,10,2025-03-11,2025-03 중순,17.1123
106024,맛장우김밥오리지널,미반,김밥,210,84,283.0,146,48,3,2025-03-11,2025-03 중순,32.8767
109016,PB)피스타치오웨하스57g,과자,비스킷류,230,110,283.0,150,45,11,2025-03-11,2025-03 중순,30.0
107796,K리그산리오)인형_포차코,문구/완구,일반완구,251,89,280.0,223,16,7,2025-03-11,2025-03 중순,7.1749
990120,"모바일금액권 5,000원",기타,판촉물,169,76,277.0,111,53,4,2025-03-11,2025-03 중순,47.7477
132150,농심)안성탕면봉지,면,봉지면,191,53,277.0,113,59,2,2025-03-11,2025-03 중순,52.2124
107834,만쿠만구치킨(순살),즉석 식품,즉석치킨(삭제예정),221,77,269.0,178,29,6,2025-03-11,2025-03 중순,16.2921
117048,오리온)태양의맛썬핫스파이시80g,과자,스낵류,172,67,262.0,93,59,4,2025-03-11,2025-03 중순,63.4409
113160,조니워커그린700ml,양주와인,양주,247,171,260.0,224,2,17,2025-03-11,2025-03 중순,0.8929
123131,"3,900매콤닭껍질튀김",미반,푸드 간편식,218,112,260.0,176,24,10,2025-03-11,2025-03 중순,13.6364
109687,화요53%750ml,전통주,소주,201,98,259.0,167,30,2,2025-03-11,2025-03 중순,17.9641
014442,더꽉찬한돈돈까스김밥,미반,김밥,181,96,258.0,123,40,11,2025-03-11,2025-03 중순,32.5203
192112,조니워커블루750ml,양주와인,양주,205,120,258.0,168,22,13,2025-03-11,2025-03 중순,13.0952
108620,엔제이)훈와리밀크카스테라,빵,간식빵,206,122,257.0,157,26,15,2025-03-11,2025-03 중순,16.5605
600166,PB)갈릭새우칩65g,과자,스낵류,171,73,255.0,98,53,6,2025-03-11,2025-03 중순,54.0816
109680,티머니_산리오키링(포차코),서비스 상품,일반서비스,210,125,251.5,172,20,12,2025-03-11,2025-03 중순,11.6279
014248,더꽉찬불고기&참치김밥,미반,김밥,183,80,246.0,114,45,7,2025-03-11,2025-03 중순,39.4737
115925,농심)양파링80g,과자,스낵류,189,71,244.0,115,50,1,2025-03-11,2025-03 중순,43.4783
106875,킹장우듬뿍참치김밥,미반,김밥,178,90,240.0,121,35,12,2025-03-11,2025-03 중순,28.9256
600592,PB)왕소라형스낵143g,과자,스낵류,161,75,240.0,99,50,1,2025-03-11,2025-03 중순,50.5051
202058,칠성)밀키스340ml,음료,탄산음료,171,65,236.0,94,51,5,2025-03-11,2025-03 중순,54.2553
170756,디아)기네스드래프트440ml캔_4입,맥주,수입맥주,233,49,234.0,229,0,3,2025-03-11,2025-03 중순,0.0
123742,NEW갈비맛닭강정,미반,푸드 간편식,189,92,234.0,142,28,9,2025-03-11,2025-03 중순,19.7183
140526,CJ)햇반미역국밥(컵반),가공식품,가공미반류,190,114,233.5,141,32,4,2025-03-11,2025-03 중순,22.695
107671,K리그산리오)머플러(헬로키티),패션잡화,시즌/소품,217,69,229.5,202,5,7,2025-03-11,2025-03 중순,2.4752
210337,오뚜기)참깨라면큰컵,면,용기면,175,59,229.0,98,49,4,2025-03-11,2025-03 중순,50.0
021692,삼립)프리미엄햄에그샌드,조리빵,샌드위치,181,83,229.0,126,38,2,2025-03-11,2025-03 중순,30.1587
192500,빈티지)니콜라스뿌이야트(벚꽃),양주와인,와인,191,79,229.0,157,22,6,2025-03-13,2025-03 중순,14.0127
108494,맛장우도시락 고기(肉)올인원,미반,도시락,193,114,229.0,151,24,8,2025-03-11,2025-03 중순,15.894
191932,금양)신퀀타750ml,양주와인,와인,193,76,227.0,162,15,12,2025-03-11,2025-03 중순,9.2593
013541,순살닭강정,미반,푸드 간편식,197,104,227.0,151,23,10,2025-03-11,2025-03 중순,15.2318
123517,롯데)비빔참치마요삼각김밥,미반,삼각김밥,167,60,226.0,101,44,5,2025-03-11,2025-03 중순,43.5644
140523,CJ)햇반황태국밥(컵반),가공식품,가공미반류,184,111,224.5,147,26,3,2025-03-11,2025-03 중순,17.6871
803186,농심)츄파춥스300,과자,캔디류,178,72,224.0,110,44,2,2025-03-12,2025-03 중순,40.0
123089,와일드 터키 마스터스 킵 보이지,양주와인,양주,205,154,223.0,186,8,8,2025-03-11,2025-03 중순,4.3011
132157,농심)얼큰한너구리봉지,면,봉지면,151,46,221.0,85,49,2,2025-03-11,2025-03 중순,57.6471
021788,리얼소프트햄&에그샌드,조리빵,샌드위치,177,81,219.0,135,27,6,2025-03-11,2025-03 중순,20.0
180999,북극곰의눈물720ml*2입세트,전통주,기타전통주,187,127,216.0,156,13,13,2025-03-11,2025-03 중순,8.3333
116320,오리온)도도한나쵸사워어니언92g,과자,스낵류,154,68,215.0,94,43,3,2025-03-11,2025-03 중순,45.7447
094369,세븐팜)갓성비바나나(5입),신선,과일,150,61,214.0,92,42,4,2025-03-11,2025-03 중순,45.6522
124245,롯데)리얼소프트에그샌드,조리빵,샌드위치,177,85,213.0,135,24,8,2025-03-11,2025-03 중순,17.7778
132835,PB)#대파열라면큰컵,면,용기면,151,59,209.0,85,46,2,2025-03-11,2025-03 중순,54.1176
170452,HN)버지미스터500ml캔,맥주,수입맥주,174,99,209.0,144,23,1,2025-03-11,2025-03 중순,15.9722
