mapped_pos_item_code,mapped_item_name,category_l,category_m,total_events,unique_users,weighted_interest_score,view_count,cart_add_count,wishlist_add_count,first_event_date_in_period,period_label,cart_add_per_100_views
105770,시원)후와토로리치생초콜릿40g,디저트,냉동디저트,3808,1705,4577.5,2976,494,152,2025-03-21,2025-03 하순,16.5995
192634,지비)앙리마티스앨런스콧쇼비뇽,양주와인,와인,3441,1012,4290.5,2828,352,221,2025-03-21,2025-03 하순,12.447
124508,최강록의로스팜에그샌드,조리빵,샌드위치,3129,1123,4195.0,2257,659,58,2025-03-21,2025-03 하순,29.1981
124681,KBO)삼립NC다이노스공룡알흑임자컵케익130g,빵,간식빵,2748,1123,4148.0,1728,707,204,2025-03-21,2025-03 하순,40.9144
124682,KBO)삼립키움히어로즈자색고구마팡100g,빵,간식빵,2758,1106,4129.0,1690,723,205,2025-03-21,2025-03 하순,42.7811
109497, 미쓰이)홋카이도우유크림모찌56g,디저트,냉동디저트,3401,1361,4070.0,2714,411,131,2025-03-21,2025-03 하순,15.1437
124532,맛장우맛자랑 직화닭갈비,미반,도시락,2694,969,3666.5,1967,580,35,2025-03-21,2025-03 하순,29.4865
124679,KBO)삼립KBO홈런배트롤150g,디저트,냉장베이커리,2793,1083,3658.0,2132,435,148,2025-03-21,2025-03 하순,20.4034
108563,비노)콜미레이터러시안잭쇼비뇽블랑750ml,양주와인,와인,2588,879,3289.0,2088,333,120,2025-03-21,2025-03 하순,15.9483
124534,맛장우맛자랑 부대볶음,미반,도시락,2051,805,2673.0,1520,403,24,2025-03-21,2025-03 하순,26.5132
105887,롯데)맛장우맛자랑 전주식비빔밥,미반,도시락,2012,729,2466.5,1521,322,48,2025-03-21,2025-03 하순,21.1703
123619,홀그레인머스타드닭가슴살김밥,미반,김밥,1875,723,2448.0,1337,344,91,2025-03-21,2025-03 하순,25.7292
014287,롯데)NEW참치마요네즈삼각,미반,삼각김밥,1589,829,1993.0,1160,302,18,2025-03-21,2025-03 하순,26.0345
052382,세븐카페)아메리카노(R),즉석음료,세븐카페,1179,517,1824.0,820,334,9,2025-03-21,2025-03 하순,40.7317
834845,3월 도시락 구독,,,1256,680,1723.5,1001,226,24,2025-03-21,2025-03 하순,22.5774
013782,New모둠초밥정식,미반,초밥류,1396,681,1687.0,1126,186,29,2025-03-21,2025-03 하순,16.5187
117574,PB)누네띠네55g,과자,비스킷류,1209,437,1637.5,733,332,17,2025-03-21,2025-03 하순,45.2933
191572,3월 와인 구독,,,1576,925,1581.0,1505,0,48,2025-03-21,2025-03 하순,0.0
109671,닭가슴살햄듬뿍샌드,조리빵,샌드위치,1151,361,1576.0,821,248,31,2025-03-21,2025-03 하순,30.2071
012679,11찬 도시락,미반,도시락,1177,533,1549.0,929,208,12,2025-03-21,2025-03 하순,22.3897
123504,닭가슴살스테이크도시락,미반,도시락,1298,592,1528.0,1013,167,44,2025-03-21,2025-03 하순,16.4857
109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,1212,600,1471.0,988,149,37,2025-03-21,2025-03 하순,15.081
109362,7찬도시락,미반,도시락,1166,654,1367.0,982,131,15,2025-03-21,2025-03 하순,13.3401
123601,롯데)렌틸콩유부초밥&에그샐러드,미반,초밥류,1177,520,1345.0,973,90,72,2025-03-21,2025-03 하순,9.2497
123306,안유성명장김밥명란타마고,미반,김밥,962,444,1263.0,691,180,41,2025-03-21,2025-03 하순,26.0492
070092,서울)흰우유1L,유음료,흰우유,824,254,1248.0,520,246,16,2025-03-21,2025-03 하순,47.3077
124082,PB)밀크딸기콘170ml,아이스크림,노벨티,1089,688,1235.5,927,106,15,2025-03-21,2025-03 하순,11.4347
123503,롯데)더커진닭가슴살잡곡밥삼각,미반,삼각김밥,1009,434,1164.5,797,83,82,2025-03-21,2025-03 하순,10.4141
124230,히비키 하모니,양주와인,양주,1071,601,1164.0,966,0,101,2025-03-21,2025-03 하순,0.0
601328, 7P)랑그드샤화이트초코70g,과자,비스킷류,951,480,1151.0,754,114,46,2025-03-21,2025-03 하순,15.1194
070012,빙그레)바나나우유240ml,유음료,가공우유,764,278,1148.0,454,242,12,2025-03-21,2025-03 하순,53.304
107542,PB)k리그허니황치즈감자칩60g,과자,스낵류,917,540,1114.0,746,119,21,2025-03-21,2025-03 하순,15.9517
123552,롯데)7찬도시락,미반,도시락,899,392,1083.0,677,151,8,2025-03-21,2025-03 하순,22.3043
123443,스크램블&불고기덮밥,미반,도시락,849,382,1061.5,623,138,37,2025-03-21,2025-03 하순,22.1509
107409, G)대파크래커80g,과자,비스킷류,901,528,1049.0,743,95,28,2025-03-21,2025-03 하순,12.786
123655,닭가슴살잡곡샌드,조리빵,샌드위치,846,389,1039.0,607,134,45,2025-03-21,2025-03 하순,22.0758
132168,농심)육개장사발면,면,용기면,768,336,1018.0,481,197,12,2025-03-21,2025-03 하순,40.9563
601347,엔제이)블랙썬더버터22g,과자,초콜릿,917,678,999.0,817,45,34,2025-03-21,2025-03 하순,5.508
123502,롯데)홀그레인머스타드닭가슴살김밥,미반,김밥,824,420,996.0,656,73,72,2025-03-21,2025-03 하순,11.128
123556,롯데)밥먹자얘들아,미반,도시락,798,350,987.0,600,135,15,2025-03-21,2025-03 하순,22.5
990263,"모바일금액권 10,000원",기타,판촉물,654,333,974.0,477,161,10,2025-03-21,2025-03 하순,33.7526
192628,3월 위스키 구독,,,849,641,931.0,789,43,10,2025-03-21,2025-03 하순,5.4499
124529,롯데)최강록의간장들기름비빔밥,미반,도시락,726,273,912.5,528,122,31,2025-03-21,2025-03 하순,23.1061
108473,그린)불닭치즈소시지김밥,미반,김밥,714,352,866.0,562,93,28,2025-03-21,2025-03 하순,16.548
112645,PB)이비가짬뽕큰컵,면,용기면,671,346,865.0,489,126,18,2025-03-21,2025-03 하순,25.7669
123953,안유성명장 치킨난반정식,미반,도시락,712,370,856.0,580,90,16,2025-03-21,2025-03 하순,15.5172
124340,G)LOOK초콜릿딸기복숭아46g,과자,초콜릿,772,483,846.0,660,52,30,2025-03-21,2025-03 하순,7.8788
021398,대만식 햄치즈샌드위치,조리빵,샌드위치,642,264,844.0,479,120,16,2025-03-21,2025-03 하순,25.0522
013794,밥먹자얘들아 도시락,미반,도시락,671,377,831.0,543,92,16,2025-03-21,2025-03 하순,16.9429
107585,고기(肉)맥시멈도시락,미반,도시락,622,265,808.0,452,118,18,2025-03-21,2025-03 하순,26.1062
107879,3월 세븐카페 구독,,,620,400,792.0,522,83,11,2025-03-21,2025-03 하순,15.9004
834791,"3월 삼각김밥,김밥 구독",,,638,431,788.5,550,70,15,2025-03-21,2025-03 하순,12.7273
123094,현대)맛장우 통등심돈까스&김치제육,미반,도시락,704,404,767.0,565,77,11,2025-03-21,2025-03 하순,13.6283
123059,어메이징딸기샌드,조리빵,샌드위치,573,252,762.0,409,106,31,2025-03-21,2025-03 하순,25.9169
123500,롯데)닭가슴살스테이크도시락,미반,도시락,666,312,757.0,549,46,47,2025-03-21,2025-03 하순,8.3789
041567,PB)푸하하소금우유크림빵110g,디저트,냉장베이커리,584,268,756.0,364,135,24,2025-03-21,2025-03 하순,37.0879
192098,앙리마티스나디아(화이트),양주와인,와인,649,406,754.5,558,49,30,2025-03-21,2025-03 하순,8.7814
123766,"모바일금액권 30,000원",기타,판촉물,473,212,742.0,328,136,5,2025-03-21,2025-03 하순,41.4634
123767,"모바일금액권 50,000원",기타,판촉물,476,219,736.0,339,129,6,2025-03-21,2025-03 하순,38.0531
021729,햄듬뿍치즈샌드,조리빵,샌드위치,589,221,727.5,419,111,11,2025-03-21,2025-03 하순,26.4916
108543,불닭치즈소시지김밥,미반,김밥,527,219,704.0,361,104,31,2025-03-21,2025-03 하순,28.8089
124531,현대)맛장우맛자랑 직화닭갈비,미반,도시락,539,209,700.5,379,111,12,2025-03-21,2025-03 하순,29.2876
123596,롯데)인가샌드위치,조리빵,샌드위치,561,273,692.0,404,106,7,2025-03-21,2025-03 하순,26.2376
105367,3월 세븐카페 반값구독,,,573,404,690.0,511,58,3,2025-03-21,2025-03 하순,11.3503
105748,지비)귀달베르토750ml,양주와인,와인,649,278,676.0,567,17,41,2025-03-21,2025-03 하순,2.9982
107478,롯데)고기(肉)맥시멈도시락,미반,도시락,572,281,667.0,423,87,15,2025-03-21,2025-03 하순,20.5674
124533,롯데)맛장우맛자랑 부대볶음,미반,도시락,534,222,664.0,420,85,6,2025-03-21,2025-03 하순,20.2381
124067,박은영)마라마파두부덮밥380g,냉장,냉장간편식,645,439,660.0,626,8,7,2025-03-21,2025-03 하순,1.278
105698,인가샌드위치,조리빵,샌드위치,518,225,658.0,379,94,14,2025-03-21,2025-03 하순,24.8021
123444,와일드 터키 지미 러셀  70주년 릴리즈,양주와인,양주,631,302,641.0,615,0,14,2025-03-21,2025-03 하순,0.0
124877,토트넘 No.7 마킹 네이비 티셔츠_105,패션잡화,시즌/소품,558,403,612.5,508,27,15,2025-03-28,2025-03 하순,5.315
202378,칠성)칠성사이다제로250ml,음료,탄산음료,577,216,608.0,345,117,9,2025-03-21,2025-03 하순,33.913
123654,맛장우도시락 오늘은소불고기닭!,미반,도시락,447,234,598.0,361,77,5,2025-03-21,2025-03 하순,21.3296
105946,맛장우고추장불백,미반,도시락,452,220,596.0,336,85,12,2025-03-21,2025-03 하순,25.2976
124390,필리치즈스테이크버거,조리빵,햄버거,517,258,591.0,411,64,10,2025-03-21,2025-03 하순,15.5718
109029,맛장우도시락 올데이뷔페,미반,도시락,482,235,583.0,368,71,15,2025-03-21,2025-03 하순,19.2935
124511,우진)르볼테21/22 750ml,양주와인,와인,540,223,583.0,441,31,39,2025-03-21,2025-03 하순,7.0295
014347,스팸마요계란김밥,미반,김밥,460,194,577.0,328,81,19,2025-03-21,2025-03 하순,24.6951
021802,롯데)대만식햄치즈샌드위치,조리빵,샌드위치,453,196,561.0,327,84,8,2025-03-21,2025-03 하순,25.6881
124136,듬뿍참치유부초밥,미반,초밥류,463,233,556.0,343,69,19,2025-03-21,2025-03 하순,20.1166
114339,히밥)럭히밥김찌라면큰컵,면,용기면,394,156,556.0,254,106,6,2025-03-21,2025-03 하순,41.7323
021780,리얼소프트에그샌드,조리빵,샌드위치,439,189,542.0,303,84,13,2025-03-21,2025-03 하순,27.7228
601329, 7P)랑그드샤초코70g,과자,비스킷류,450,211,540.0,351,51,28,2025-03-21,2025-03 하순,14.5299
202371,칠성)칠성사이다제로500ml,음료,탄산음료,413,196,540.0,272,100,3,2025-03-21,2025-03 하순,36.7647
123554,롯데)11찬도시락,미반,도시락,427,200,537.0,326,75,4,2025-03-21,2025-03 하순,23.0061
132457,삼양)까르보불닭볶음면(큰컵),면,용기면,344,132,529.0,196,118,3,2025-03-21,2025-03 하순,60.2041
108364,우진)루첸테 750ml,양주와인,와인,503,207,527.0,433,11,40,2025-03-21,2025-03 하순,2.5404
053163,매콤점보넓적다리,즉석 식품,즉석치킨(삭제예정),376,157,527.0,243,99,7,2025-03-21,2025-03 하순,40.7407
109166,PB)생생감자칩페퍼솔트60g,과자,스낵류,419,248,519.5,343,56,9,2025-03-21,2025-03 하순,16.3265
124656,호가든벚꽃잔패키지,맥주,수입맥주,419,222,518.5,345,54,10,2025-03-21,2025-03 하순,15.6522
124547,울진대게딱지장김밥,미반,김밥,409,194,511.0,297,68,18,2025-03-21,2025-03 하순,22.8956
835012,"3월 샌드위치,햄버거 구독",,,400,257,510.5,334,55,7,2025-03-21,2025-03 하순,16.4671
109583,신동엽)블랙서클하이볼레몬350ml캔,양주와인,하이볼,437,271,506.0,351,43,23,2025-03-21,2025-03 하순,12.2507
124228,야마자키 12년,양주와인,양주,469,222,506.0,408,0,53,2025-03-21,2025-03 하순,0.0
108401,롯데)맛장우도시락 고기(肉)올인원,미반,도시락,386,156,505.0,267,84,7,2025-03-21,2025-03 하순,31.4607
124898,(6EA)엑스디너리히어로즈6집미니앨범,미디어 상품,음반,365,173,500.0,283,68,8,2025-03-25,2025-03 하순,24.0283
106875,킹장우듬뿍참치김밥,미반,김밥,351,134,485.0,241,81,10,2025-03-21,2025-03 하순,33.61
124516,롯데)최강록의로스팜에그샌드,조리빵,샌드위치,405,209,483.0,307,55,18,2025-03-21,2025-03 하순,17.9153
108851,현대)맛장우도시락 올데이뷔페,미반,도시락,404,195,475.0,305,62,7,2025-03-21,2025-03 하순,20.3279
124372,현대)제일맛집도시락,미반,도시락,416,209,467.0,306,61,9,2025-03-21,2025-03 하순,19.9346
124461,조니워커 블랙 루비 700ml,양주와인,양주,399,224,465.0,350,35,8,2025-03-21,2025-03 하순,10.0
071778,마루카네)감동란2입,냉장,냉장간식,305,112,461.0,175,95,12,2025-03-21,2025-03 하순,54.2857
107817,K리그산리오)인형 키링_포차코,문구/완구,일반완구,424,209,459.0,394,11,17,2025-03-21,2025-03 하순,2.7919
013643,치킨마요덮밥,미반,도시락,367,166,456.0,277,56,15,2025-03-21,2025-03 하순,20.2166
114320,오리온)미쯔미니700,과자,비스킷류,336,138,452.0,198,92,8,2025-03-21,2025-03 하순,46.4646
106826,롯데)킹장우듬뿍참치김밥,미반,김밥,345,135,449.0,225,83,4,2025-03-21,2025-03 하순,36.8889
124265,그린)스팸계란마요삼각,미반,삼각김밥,364,210,448.0,250,75,4,2025-03-21,2025-03 하순,30.0
202387,칠성)펩시콜라제로355ml,음료,탄산음료,340,139,444.0,211,86,6,2025-03-21,2025-03 하순,40.7583
990120,"모바일금액권 5,000원",기타,판촉물,270,114,442.5,179,86,3,2025-03-21,2025-03 하순,48.0447
107053,롯데)맛장우삼각더커진참치마요,미반,삼각김밥,329,128,439.0,186,93,8,2025-03-21,2025-03 하순,50.0
600166,PB)갈릭새우칩65g,과자,스낵류,290,104,435.0,164,94,7,2025-03-21,2025-03 하순,57.3171
132865,PB)우불식당즉석우동큰컵,면,용기면,332,140,434.0,233,69,8,2025-03-21,2025-03 하순,29.6137
132142,농심)신라면120g,면,봉지면,297,116,431.0,170,91,8,2025-03-21,2025-03 하순,53.5294
123744,기본김밥,미반,김밥,338,129,426.0,228,71,8,2025-03-21,2025-03 하순,31.1404
124227,야마자키 DR,양주와인,양주,386,214,424.0,330,0,50,2025-03-21,2025-03 하순,0.0
105995,PB)밀크초코콘170ml,아이스크림,노벨티,306,123,416.0,197,73,12,2025-03-21,2025-03 하순,37.0558
123422,오징어핑크버거,조리빵,햄버거,327,137,414.0,239,59,9,2025-03-21,2025-03 하순,24.6862
124446,제일맛집도시락,미반,도시락,352,190,406.0,295,36,8,2025-03-21,2025-03 하순,12.2034
124510,우진)지오도BDM 18,양주와인,와인,377,163,405.0,338,16,14,2025-03-21,2025-03 하순,4.7337
108365,우진)지오도라퀸타20/21 750ml,양주와인,와인,380,184,404.0,342,16,12,2025-03-21,2025-03 하순,4.6784
192578,무학)앙리마티스보히가스에디션,양주와인,와인,357,179,392.0,326,10,19,2025-03-21,2025-03 하순,3.0675
113161,조니워커 블랙 700ml,양주와인,양주,276,129,385.0,210,52,11,2025-03-21,2025-03 하순,24.7619
014215,그린)NEW참치김치볶음밥삼각,미반,삼각김밥,285,108,381.0,169,79,4,2025-03-21,2025-03 하순,46.7456
119522,PB)숏다리오잉70g,과자,스낵류,263,105,380.0,159,76,7,2025-03-21,2025-03 하순,47.7987
113156,그린)11겹등심돈까스,미반,도시락,316,189,379.0,249,44,7,2025-03-21,2025-03 하순,17.6707
094369,세븐팜)갓성비바나나(5입),신선,과일,286,110,377.0,202,55,13,2025-03-21,2025-03 하순,27.2277
014412,함박&부대볶음_5찬,미반,도시락,306,157,377.0,233,49,7,2025-03-21,2025-03 하순,21.03
123553,롯데)가득담은5찬도시락,미반,도시락,322,142,376.0,251,46,4,2025-03-21,2025-03 하순,18.3267
124435,PB)바스켓팝콘,과자,스낵류,328,121,367.5,286,23,10,2025-03-21,2025-03 하순,8.042
115858,농심)새우깡90g,과자,스낵류,247,93,366.0,131,87,1,2025-03-21,2025-03 하순,66.4122
105729,11겹등심돈까스,미반,도시락,292,169,360.0,230,45,4,2025-03-21,2025-03 하순,19.5652
124224,요이치 싱글몰트,양주와인,양주,308,196,358.0,267,24,12,2025-03-21,2025-03 하순,8.9888
210337,오뚜기)참깨라면큰컵,면,용기면,263,108,358.0,154,73,7,2025-03-21,2025-03 하순,47.4026
094260,프레시팜)착한달걀10입(대란),신선,수축산/계란,258,72,356.0,161,70,4,2025-03-21,2025-03 하순,43.4783
123806,초코딸기샌드,조리빵,샌드위치,292,151,353.0,221,41,13,2025-03-21,2025-03 하순,18.552
202058,칠성)밀키스340ml,음료,탄산음료,253,86,353.0,136,82,2,2025-03-21,2025-03 하순,60.2941
124617,포켓델리베지스틱,미반,푸드 간편식,301,188,350.0,249,27,15,2025-03-21,2025-03 하순,10.8434
192642,7P)스트롱사와레몬500ml,양주와인,하이볼,297,119,345.0,254,23,14,2025-03-21,2025-03 하순,9.0551
191572,롯데)일그리지오끼안티750ml,양주와인,와인,315,163,344.5,283,17,8,2025-03-21,2025-03 하순,6.0071
124254,맥캘란 18년 셰리오크,양주와인,양주,327,108,342.0,296,2,23,2025-03-21,2025-03 하순,0.6757
123338,"현대)3,900스크램블&불고기덮밥",미반,도시락,294,163,341.5,232,35,10,2025-03-21,2025-03 하순,15.0862
124150,롯데)함박&부대볶음 5찬도시락,미반,도시락,267,126,340.0,198,49,5,2025-03-21,2025-03 하순,24.7475
021693,삼립)NEW상하이스파이시버거,조리빵,햄버거,282,121,338.0,196,54,4,2025-03-21,2025-03 하순,27.551
014383,가득담은5찬도시락,미반,도시락,276,153,334.0,227,36,4,2025-03-21,2025-03 하순,15.859
600592,PB)왕소라형스낵143g,과자,스낵류,227,83,334.0,130,73,3,2025-03-21,2025-03 하순,56.1538
123293,현대)안유성명장김밥명란타마고,미반,김밥,281,138,332.0,208,38,15,2025-03-21,2025-03 하순,18.2692
106024,맛장우김밥오리지널,미반,김밥,258,103,326.0,189,47,6,2025-03-21,2025-03 하순,24.8677
109729,"3,900김치피자탕수육",미반,푸드 간편식,274,158,325.0,227,28,11,2025-03-21,2025-03 하순,12.3348
124860,토트넘 패키지 세트,패션잡화,시즌/소품,299,251,323.0,274,8,14,2025-03-28,2025-03 하순,2.9197
062346,PB)오구초코타임200ml,유음료,가공우유,235,108,321.0,147,64,2,2025-03-21,2025-03 하순,43.5374
115920,농심)매운새우깡90g,과자,스낵류,220,87,318.0,119,75,0,2025-03-21,2025-03 하순,63.0252
115925,농심)양파링80g,과자,스낵류,217,84,314.0,135,63,3,2025-03-21,2025-03 하순,46.6667
041426,제주우유생크림빵130g,디저트,냉장베이커리,235,104,312.0,154,53,9,2025-03-21,2025-03 하순,34.4156
108632,뚠뚠햄치즈&포테이토샌드,조리빵,샌드위치,239,101,311.0,166,47,10,2025-03-21,2025-03 하순,28.3133
109582,신동엽)블랙서클하이볼오리지널350ml캔,양주와인,하이볼,266,153,308.0,202,32,14,2025-03-21,2025-03 하순,15.8416
108245,PB)쿵야빠냐냐71g,과자,스낵류,242,106,306.0,172,42,12,2025-03-21,2025-03 하순,24.4186
115478,육즙가득삼겹살쌈장김밥,미반,김밥,240,126,306.0,165,45,12,2025-03-21,2025-03 하순,27.2727
108494,맛장우도시락 고기(肉)올인원,미반,도시락,244,131,306.0,181,41,8,2025-03-21,2025-03 하순,22.6519
132284,삼양)불닭볶음면소컵,면,용기면,205,93,302.0,129,60,3,2025-03-21,2025-03 하순,46.5116
124853,토트넘 홋스퍼 짐색,패션잡화,시즌/소품,251,151,302.0,207,22,16,2025-03-28,2025-03 하순,10.628
108357,아영)빌라안티노리끼안티클라시코750ml,양주와인,와인,264,100,298.0,231,19,8,2025-03-21,2025-03 하순,8.2251
107513,그린)더커진불닭콘참치마요삼각,미반,삼각김밥,240,102,296.0,173,37,14,2025-03-21,2025-03 하순,21.3873
108654, 네슬레)다막피스타치오60G,과자,초콜릿,271,175,295.0,230,22,6,2025-03-21,2025-03 하순,9.5652
109016,PB)피스타치오웨하스57g,과자,비스킷류,264,143,289.0,191,30,17,2025-03-21,2025-03 하순,15.7068
014248,더꽉찬불고기&참치김밥,미반,김밥,222,77,288.0,153,48,4,2025-03-21,2025-03 하순,31.3725
115736,PB)카라멜치즈팝콘70g,과자,스낵류,207,70,287.0,121,60,4,2025-03-21,2025-03 하순,49.5868
170756,디아)기네스드래프트440ml캔_4입,맥주,수입맥주,282,52,283.5,273,0,6,2025-03-21,2025-03 하순,0.0
109576,참고소한제육덮밥,미반,도시락,227,111,281.0,174,31,12,2025-03-21,2025-03 하순,17.8161
117048,오리온)태양의맛썬핫스파이시80g,과자,스낵류,175,64,281.0,93,66,2,2025-03-21,2025-03 하순,70.9677
132288,농심)짜파게티범벅,면,용기면,182,78,280.0,102,60,6,2025-03-21,2025-03 하순,58.8235
014442,더꽉찬한돈돈까스김밥,미반,김밥,217,108,275.0,146,44,8,2025-03-21,2025-03 하순,30.137
132150,농심)안성탕면봉지,면,봉지면,204,104,274.0,141,49,0,2025-03-21,2025-03 하순,34.7518
115848,에이스)옥수수브이콘50g,과자,스낵류,180,83,271.0,103,59,3,2025-03-21,2025-03 하순,57.2816
124229,하쿠슈 DR,양주와인,양주,245,138,268.0,210,0,31,2025-03-21,2025-03 하순,0.0
123920,롯데)안유성명장 치킨난반정식,미반,도시락,230,134,267.0,179,28,9,2025-03-21,2025-03 하순,15.6425
124261,맥캘란 12년 셰리오크,양주와인,양주,245,156,266.0,206,0,33,2025-03-21,2025-03 하순,0.0
160749,칠성)2%부족할때복숭아500ml,음료,스포츠음료,178,76,265.0,102,56,5,2025-03-21,2025-03 하순,54.902
107834,만쿠만구치킨(순살),즉석 식품,즉석치킨(삭제예정),219,90,264.0,180,27,5,2025-03-21,2025-03 하순,15.0
803186,농심)츄파춥스300,과자,캔디류,178,66,262.0,109,54,2,2025-03-21,2025-03 하순,49.5413
123517,롯데)비빔참치마요삼각김밥,미반,삼각김밥,196,84,261.0,110,54,7,2025-03-21,2025-03 하순,49.0909
124894,엑스디너리히어로즈6집미니앨범,미디어 상품,음반,214,117,260.5,176,25,7,2025-03-25,2025-03 하순,14.2045
109020,농심)신라면툼바큰사발,면,용기면,196,73,260.0,117,51,6,2025-03-21,2025-03 하순,43.5897
124886,토트넘 No.7 백마킹 네이비 티셔츠_105,패션잡화,시즌/소품,229,158,258.5,207,12,8,2025-03-28,2025-03 하순,5.7971
084008,제스트)도쿄브레드소금버터빵,빵,간식빵,202,106,258.0,153,25,18,2025-03-21,2025-03 하순,16.3399
014635,그린)스팸마요계란김밥,미반,김밥,192,83,250.0,137,39,4,2025-03-21,2025-03 하순,28.4672
104390,크라운)콘칩1500,과자,스낵류,158,59,249.0,88,57,1,2025-03-21,2025-03 하순,64.7727
109009,PB)피스타치오마카다미아봉봉50g,과자,초콜릿,203,104,247.0,138,36,10,2025-03-21,2025-03 하순,26.087
052555,마일드넓적다리,즉석 식품,즉석치킨(삭제예정),196,94,246.0,133,41,4,2025-03-21,2025-03 하순,30.8271
105887,롯데)맛장우전주식비빔밥,미반,도시락,186,96,245.0,139,33,7,2025-03-21,2025-03 하순,23.741
112127,롯데)치토스매콤한맛82g,과자,스낵류,168,65,242.0,107,49,0,2025-03-21,2025-03 하순,45.7944
123516,롯데)전주비빔삼각김밥,미반,삼각김밥,185,68,241.0,101,53,4,2025-03-21,2025-03 하순,52.4752
124908,와일드터키롱브랜치,양주와인,양주,171,62,241.0,128,33,8,2025-03-28,2025-03 하순,25.7812
124513,우진)루체 21 750ml,양주와인,와인,219,108,240.0,162,9,33,2025-03-21,2025-03 하순,5.5556
021692,삼립)프리미엄햄에그샌드,조리빵,샌드위치,196,85,240.0,142,35,4,2025-03-21,2025-03 하순,24.6479
601346,엔제이)블랙썬더21g,과자,초콜릿,192,128,238.0,150,22,14,2025-03-21,2025-03 하순,14.6667
113504,하겐)크리스피샌드로얄카페모카60ml,아이스크림,고급,192,67,238.0,141,34,4,2025-03-21,2025-03 하순,24.1135
115924,농심)포스틱84g,과자,스낵류,158,58,238.0,90,54,0,2025-03-21,2025-03 하순,60.0
124782,롯데)최강록의소보로삼각,미반,삼각김밥,186,77,237.0,141,27,11,2025-03-27,2025-03 하순,19.1489
124865,맨시티 No.9 마킹 스카이블루 티셔츠_95,패션잡화,시즌/소품,232,197,236.0,223,4,2,2025-03-28,2025-03 하순,1.7937
021788,리얼소프트햄&에그샌드,조리빵,샌드위치,196,97,235.0,156,26,5,2025-03-21,2025-03 하순,16.6667
123598,롯데)닭가슴살잡곡샌드,조리빵,샌드위치,209,124,233.0,148,17,26,2025-03-21,2025-03 하순,11.4865
123868,글렌알라키 15년 700ml,양주와인,양주,189,93,231.0,157,19,10,2025-03-21,2025-03 하순,12.1019
105871,하겐)크리스피샌드위치카라멜60ml,아이스크림,고급,198,62,230.0,173,19,2,2025-03-21,2025-03 하순,10.9827
123599,그린)맛장우도시락 오늘은소불고기닭!,미반,도시락,195,109,230.0,165,20,5,2025-03-21,2025-03 하순,12.1212
132847,삼양)맵탱마늘조개라면큰컵,면,용기면,179,69,230.0,118,38,7,2025-03-21,2025-03 하순,32.2034
123131,"3,900매콤닭껍질튀김",미반,푸드 간편식,194,104,227.0,164,18,7,2025-03-21,2025-03 하순,10.9756
117575,PB)미니쌀약과1100,과자,비스킷류,172,80,227.0,103,46,3,2025-03-21,2025-03 하순,44.6602
107672,K리그산리오)머플러(포차코),패션잡화,시즌/소품,179,59,227.0,149,21,8,2025-03-21,2025-03 하순,14.094
021479,햄참치샐러드샌드,조리빵,샌드위치,190,95,226.0,149,25,6,2025-03-21,2025-03 하순,16.7785
013541,순살닭강정,미반,푸드 간편식,192,121,225.0,154,22,7,2025-03-21,2025-03 하순,14.2857
