mapped_pos_item_code,mapped_item_name,category_l,category_m,total_events,unique_users,weighted_interest_score,view_count,cart_add_count,wishlist_add_count,first_event_date_in_period,period_label,cart_add_per_100_views
013782,New모둠초밥정식,미반,초밥류,1389,743,1667.5,1184,156,21,2025-04-01,2025-04 초순,13.1757
109131,신동엽)생드래프트비어500ml캔,맥주,국산맥주,1384,695,1605.0,1154,141,38,2025-04-01,2025-04 초순,12.2184
012679,11찬 도시락,미반,도시락,1241,575,1585.0,992,197,18,2025-04-01,2025-04 초순,19.8589
109521,더커진유부초밥6입,미반,초밥류,1209,537,1527.5,888,224,21,2025-04-01,2025-04 초순,25.2252
109362,7찬도시락,미반,도시락,1232,690,1504.0,1012,166,15,2025-04-01,2025-04 초순,16.4032
192542,4월 위스키 구독,,,1387,976,1503.0,1301,60,16,2025-04-01,2025-04 초순,4.6118
041567,PB)푸하하소금우유크림빵110g,디저트,냉장베이커리,1117,500,1489.5,757,251,29,2025-04-01,2025-04 초순,33.1572
107879,4월 세븐카페 구독,,,1056,676,1417.5,855,177,18,2025-04-01,2025-04 초순,20.7018
108810,올뉴빅닭강정,미반,푸드 간편식,1186,602,1380.5,1015,127,9,2025-04-01,2025-04 초순,12.5123
124134,닭강정김밥,미반,김밥,1098,507,1349.0,866,169,13,2025-04-01,2025-04 초순,19.515
070092,서울)흰우유1L,유음료,흰우유,950,301,1347.0,586,270,15,2025-04-01,2025-04 초순,46.0751
124681,KBO)삼립NC다이노스공룡알흑임자컵케익130g,빵,간식빵,908,391,1327.0,582,231,49,2025-04-01,2025-04 초순,39.6907
123397,앙리마티스)와인볼(화이트)500ml캔,양주와인,하이볼,933,318,1224.0,713,137,61,2025-04-03,2025-04 초순,19.2146
124682,KBO)삼립키움히어로즈자색고구마팡100g,빵,간식빵,851,366,1222.0,512,218,59,2025-04-01,2025-04 초순,42.5781
123396,앙리마티스)와인볼(레드)500ml캔,양주와인,하이볼,900,328,1190.0,708,131,50,2025-04-03,2025-04 초순,18.5028
180959,화요X.Premium,전통주,소주,1002,426,1157.0,892,75,24,2025-04-01,2025-04 초순,8.4081
123552,롯데)7찬도시락,미반,도시락,937,373,1154.0,665,176,19,2025-04-01,2025-04 초순,26.4662
124757,이즐)까까맛교통카드(빼빼로),서비스 상품,일반서비스,962,608,1139.5,816,90,36,2025-04-01,2025-04 초순,11.0294
110580,농심)포테토칩오리지널60g,과자,스낵류,755,286,1118.0,469,221,17,2025-04-01,2025-04 초순,47.1215
125012,프롬더배럴500ml,양주와인,양주,880,418,1104.5,746,113,13,2025-04-02,2025-04 초순,15.1475
124779,언노운)드보뀌베D블랑드블랑750ml,양주와인,와인,962,378,1092.5,819,64,53,2025-04-01,2025-04 초순,7.8144
191660,아영)오이스터베이쇼비뇽블랑750,양주와인,와인,818,295,1081.0,644,122,41,2025-04-01,2025-04 초순,18.9441
124329,샤또 라퐁로쉐18,양주와인,와인,871,417,1064.0,746,89,28,2025-04-01,2025-04 초순,11.9303
124726,"4월 샌드위치,햄버거 구독",,,831,506,1036.5,704,104,13,2025-04-01,2025-04 초순,14.7727
062346,PB)오구초코타임200ml,유음료,가공우유,786,388,1028.0,539,172,16,2025-04-01,2025-04 초순,31.9109
132168,농심)육개장사발면,면,용기면,715,302,992.0,450,198,5,2025-04-01,2025-04 초순,44.0
123556,롯데)밥먹자얘들아,미반,도시락,814,344,981.0,607,137,11,2025-04-01,2025-04 초순,22.57
990120,"모바일금액권 5,000원",기타,판촉물,681,374,973.0,523,149,4,2025-04-01,2025-04 초순,28.4895
109671,닭가슴살햄듬뿍샌드,조리빵,샌드위치,765,273,971.5,536,147,25,2025-04-01,2025-04 초순,27.4254
132835,PB)대파열라면큰컵,면,용기면,694,441,965.0,528,141,13,2025-04-01,2025-04 초순,26.7045
105367,4월 세븐카페 반값구독,,,768,539,960.5,658,96,9,2025-04-01,2025-04 초순,14.5897
070012,빙그레)바나나우유240ml,유음료,가공우유,685,324,955.0,426,188,12,2025-04-01,2025-04 초순,44.1315
124261,맥캘란 12년 셰리오크,양주와인,양주,746,263,940.0,597,105,24,2025-04-04,2025-04 초순,17.5879
124254,맥캘란 18년 셰리오크,양주와인,양주,725,138,913.0,591,102,16,2025-04-01,2025-04 초순,17.2589
132159,농심)짜파게티큰사발,면,용기면,624,235,893.0,379,183,9,2025-04-01,2025-04 초순,48.285
124485,7P)스트롱사와복숭아500ml,양주와인,하이볼,699,312,871.5,530,113,19,2025-04-01,2025-04 초순,21.3208
202387,칠성)펩시콜라제로355ml,음료,탄산음료,604,265,858.0,383,168,8,2025-04-01,2025-04 초순,43.8642
191642,롯데)배비치블랙쇼비뇽블랑750ml,양주와인,와인,712,251,857.0,611,65,29,2025-04-01,2025-04 초순,10.6383
124859,조니워커블루뱀띠에디션1L,양주와인,양주,758,448,843.5,707,42,6,2025-04-01,2025-04 초순,5.9406
124782,"4월 삼각김밥,김밥 구독",,,619,379,811.0,515,94,8,2025-04-01,2025-04 초순,18.2524
107409, G)대파크래커80g,과자,비스킷류,695,327,811.0,551,83,24,2025-04-01,2025-04 초순,15.0635
117574,PB)누네띠네55g,과자,비스킷류,633,318,808.0,389,159,9,2025-04-01,2025-04 초순,40.874
109055,G)크라시에유자셔벗140ml,아이스크림,고급,706,431,804.0,627,37,35,2025-04-03,2025-04 초순,5.9011
013794,밥먹자얘들아 도시락,미반,도시락,682,401,795.0,554,81,15,2025-04-01,2025-04 초순,14.6209
109020,농심)신라면툼바큰사발,면,용기면,559,248,785.0,362,140,20,2025-04-01,2025-04 초순,38.674
124486,7P)스트롱사와거봉500ml,양주와인,하이볼,635,294,782.5,465,102,26,2025-04-01,2025-04 초순,21.9355
108473,그린)불닭치즈소시지김밥,미반,김밥,632,241,775.5,482,91,26,2025-04-01,2025-04 초순,18.8797
107478,롯데)고기(肉)맥시멈도시락,미반,도시락,632,277,771.0,462,113,9,2025-04-01,2025-04 초순,24.4589
132847,삼양)맵탱마늘조개라면큰컵,면,용기면,647,390,766.0,549,69,13,2025-04-01,2025-04 초순,12.5683
132142,농심)신라면120g,면,봉지면,597,126,764.0,367,150,9,2025-04-01,2025-04 초순,40.8719
601328, 7P)랑그드샤화이트초코70g,과자,비스킷류,552,232,708.0,372,111,24,2025-04-01,2025-04 초순,29.8387
123094,현대)맛장우 통등심돈까스&김치제육,미반,도시락,611,338,697.0,499,70,10,2025-04-01,2025-04 초순,14.0281
202378,칠성)칠성사이다제로250ml,음료,탄산음료,620,262,685.0,385,127,9,2025-04-01,2025-04 초순,32.987
202058,칠성)밀키스340ml,음료,탄산음료,460,176,677.0,262,145,11,2025-04-01,2025-04 초순,55.3435
192578,무학)앙리마티스보히가스에디션,양주와인,와인,589,181,675.0,520,41,20,2025-04-01,2025-04 초순,7.8846
123554,롯데)11찬도시락,미반,도시락,549,225,651.0,387,96,14,2025-04-01,2025-04 초순,24.8062
161188,코카)코카콜라제로500ml,음료,탄산음료,417,172,632.0,256,126,11,2025-04-01,2025-04 초순,49.2188
105698,인가샌드위치,조리빵,샌드위치,514,228,630.0,396,79,12,2025-04-01,2025-04 초순,19.9495
132373,팔도)김치도시락,면,용기면,444,161,619.0,277,116,15,2025-04-01,2025-04 초순,41.8773
140526,CJ)햇반미역국밥(컵반),가공식품,가공미반류,482,256,617.5,357,90,8,2025-04-01,2025-04 초순,25.2101
124435,PB)바스켓팝콘,과자,스낵류,570,373,616.0,522,28,10,2025-04-01,2025-04 초순,5.364
124136,듬뿍참치유부초밥,미반,초밥류,500,228,606.0,374,79,14,2025-04-01,2025-04 초순,21.123
115940,오리온)무뚝뚝감자칩60g,과자,스낵류,420,158,583.0,272,108,9,2025-04-01,2025-04 초순,39.7059
192098,앙리마티스나디아(화이트),양주와인,와인,491,316,572.0,423,40,19,2025-04-01,2025-04 초순,9.4563
124908,와일드터키롱브랜치,양주와인,양주,447,220,567.0,357,60,20,2025-04-01,2025-04 초순,16.8067
021398,대만식 햄치즈샌드위치,조리빵,샌드위치,451,191,564.0,315,88,11,2025-04-01,2025-04 초순,27.9365
123297,해태)생생감자칩오지치즈후라이맛60g,과자,스낵류,388,172,563.0,257,95,19,2025-04-01,2025-04 초순,36.965
124327,샤또 브랑깡뜨냑18,양주와인,와인,457,240,560.5,387,50,14,2025-04-01,2025-04 초순,12.9199
160749,칠성)2%부족할때복숭아500ml,음료,스포츠음료,379,152,557.0,222,117,8,2025-04-01,2025-04 초순,52.7027
124680,키노비오리지널진700ml,양주와인,양주,430,176,547.0,355,60,8,2025-04-01,2025-04 초순,16.9014
108543,불닭치즈소시지김밥,미반,김밥,412,190,538.0,298,75,18,2025-04-01,2025-04 초순,25.1678
109029,맛장우도시락 올데이뷔페,미반,도시락,423,225,537.0,327,69,10,2025-04-01,2025-04 초순,21.1009
107053,롯데)맛장우삼각더커진참치마요,미반,삼각김밥,398,151,534.5,227,111,11,2025-04-01,2025-04 초순,48.8987
124265,그린)스팸계란마요삼각,미반,삼각김밥,426,223,531.5,274,96,8,2025-04-01,2025-04 초순,35.0365
123444,와일드 터키 지미 러셀  70주년 릴리즈,양주와인,양주,511,306,518.0,478,1,23,2025-04-01,2025-04 초순,0.2092
123596,롯데)인가샌드위치,조리빵,샌드위치,430,204,512.0,292,79,14,2025-04-01,2025-04 초순,27.0548
109009,PB)피스타치오마카다미아봉봉50g,과자,초콜릿,383,204,502.0,275,71,17,2025-04-01,2025-04 초순,25.8182
107273,크라운)콘칩초당70g,과자,스낵류,350,142,502.0,223,94,10,2025-04-01,2025-04 초순,42.1525
108851,현대)맛장우도시락 올데이뷔페,미반,도시락,413,197,501.0,313,63,12,2025-04-01,2025-04 초순,20.1278
105813,PB)쿠키바크씬80g,과자,초콜릿,428,251,501.0,355,42,17,2025-04-01,2025-04 초순,11.831
108401,롯데)맛장우도시락 고기(肉)올인원,미반,도시락,408,179,493.0,297,73,5,2025-04-01,2025-04 초순,24.5791
106071,언노운)드보오마주오리지널브뤼750ml,양주와인,와인,438,200,488.0,391,18,24,2025-04-01,2025-04 초순,4.6036
601329, 7P)랑그드샤초코70g,과자,비스킷류,376,189,485.0,255,72,21,2025-04-01,2025-04 초순,28.2353
014347,스팸마요계란김밥,미반,김밥,365,165,466.0,271,61,15,2025-04-01,2025-04 초순,22.5092
123553,롯데)가득담은5찬도시락,미반,도시락,390,151,461.0,277,69,7,2025-04-01,2025-04 초순,24.9097
124135,해태)구운버터옥수수60g,과자,스낵류,334,151,460.0,215,79,16,2025-04-01,2025-04 초순,36.7442
021729,햄듬뿍치즈샌드,조리빵,샌드위치,387,159,453.0,267,66,14,2025-04-01,2025-04 초순,24.7191
107585,고기(肉)맥시멈도시락,미반,도시락,373,178,442.0,284,55,9,2025-04-01,2025-04 초순,19.3662
123953,안유성명장 치킨난반정식,미반,도시락,384,243,439.0,328,35,9,2025-04-01,2025-04 초순,10.6707
053163,매콤점보넓적다리,즉석 식품,즉석치킨(삭제예정),326,151,438.0,209,82,6,2025-04-01,2025-04 초순,39.2344
123767,"모바일금액권 50,000원",기타,판촉물,280,152,438.0,199,77,4,2025-04-01,2025-04 초순,38.6935
132865,PB)우불식당즉석우동큰컵,면,용기면,332,129,437.0,209,78,13,2025-04-01,2025-04 초순,37.3206
014215,그린)NEW참치김치볶음밥삼각,미반,삼각김밥,327,140,434.0,187,90,9,2025-04-01,2025-04 초순,48.1283
106826,롯데)킹장우듬뿍참치김밥,미반,김밥,338,145,432.0,219,77,8,2025-04-01,2025-04 초순,35.1598
106875,킹장우듬뿍참치김밥,미반,김밥,323,127,428.0,227,66,11,2025-04-01,2025-04 초순,29.0749
112645,PB)이비가짬뽕큰컵,면,용기면,343,171,424.0,239,64,11,2025-04-01,2025-04 초순,26.7782
124320,농심)먹태깡고추장마요60g,과자,스낵류,312,129,420.0,204,78,4,2025-04-01,2025-04 초순,38.2353
191866,빈티지)도그포인트쇼비뇽블랑750,양주와인,와인,330,139,417.0,261,42,19,2025-04-01,2025-04 초순,16.092
124372,현대)제일맛집도시락,미반,도시락,342,159,417.0,260,56,5,2025-04-01,2025-04 초순,21.5385
601347,엔제이)블랙썬더버터22g,과자,초콜릿,340,196,417.0,257,51,13,2025-04-01,2025-04 초순,19.8444
601346,엔제이)블랙썬더21g,과자,초콜릿,336,183,416.0,251,52,14,2025-04-01,2025-04 초순,20.7171
124759,이즐)까까맛교통카드(설레임),서비스 상품,일반서비스,315,144,415.0,235,53,16,2025-04-01,2025-04 초순,22.5532
990263,"모바일금액권 10,000원",기타,판촉물,259,139,410.0,180,75,3,2025-04-01,2025-04 초순,41.6667
094369,세븐팜)갓성비바나나(5입),신선,과일,317,132,409.0,214,64,14,2025-04-01,2025-04 초순,29.9065
109008,PB)바닐라초코마카다미아봉봉50g,과자,초콜릿,303,144,408.0,204,66,13,2025-04-01,2025-04 초순,32.3529
114339,히밥)럭히밥김찌라면큰컵,면,용기면,310,137,407.0,207,69,9,2025-04-01,2025-04 초순,33.3333
105887,롯데)맛장우전주식비빔밥,미반,도시락,259,111,401.0,177,72,6,2025-04-01,2025-04 초순,40.678
123059,어메이징딸기샌드,조리빵,샌드위치,300,155,397.0,212,57,15,2025-04-01,2025-04 초순,26.8868
111545,해태)크림웨하스50g,과자,비스킷류,276,118,396.0,173,74,10,2025-04-01,2025-04 초순,42.7746
123654,맛장우도시락 오늘은소불고기닭!,미반,도시락,298,141,386.0,229,52,6,2025-04-01,2025-04 초순,22.7074
071778,마루카네)감동란2입,냉장,냉장간식,281,129,383.0,157,80,10,2025-04-01,2025-04 초순,50.9554
112127,롯데)치토스매콤한맛82g,과자,스낵류,276,110,375.0,174,72,5,2025-04-01,2025-04 초순,41.3793
021802,롯데)대만식햄치즈샌드위치,조리빵,샌드위치,313,136,371.0,217,58,6,2025-04-01,2025-04 초순,26.7281
124547,울진대게딱지장김밥,미반,김밥,298,129,371.0,209,53,13,2025-04-01,2025-04 초순,25.3589
105946,맛장우고추장불백,미반,도시락,293,181,363.0,235,42,6,2025-04-01,2025-04 초순,17.8723
119522,PB)숏다리오잉70g,과자,스낵류,257,122,363.0,158,67,12,2025-04-01,2025-04 초순,42.4051
108632,뚠뚠햄치즈&포테이토샌드,조리빵,샌드위치,278,104,358.0,192,54,12,2025-04-01,2025-04 초순,28.125
013643,치킨마요덮밥,미반,도시락,292,150,358.0,215,49,8,2025-04-01,2025-04 초순,22.7907
123766,"모바일금액권 30,000원",기타,판촉물,236,133,353.0,167,60,5,2025-04-01,2025-04 초순,35.9281
124782,롯데)최강록의소보로삼각,미반,삼각김밥,281,124,352.0,209,50,5,2025-04-01,2025-04 초순,23.9234
124617,포켓델리베지스틱,미반,푸드 간편식,286,163,342.0,239,27,14,2025-04-01,2025-04 초순,11.2971
124765,초코텍)퍼지초코100g,과자,초콜릿,237,110,338.0,170,55,5,2025-04-04,2025-04 초순,32.3529
106839,CJ)맥스봉매콤불고기맛핫바65g,냉장,냉장간식,234,93,334.0,135,67,10,2025-04-01,2025-04 초순,49.6296
124760,이즐)까까맛교통카드(가나),서비스 상품,일반서비스,245,100,331.0,176,44,16,2025-04-01,2025-04 초순,25.0
124446,제일맛집도시락,미반,도시락,270,163,330.0,221,35,6,2025-04-01,2025-04 초순,15.8371
803186,농심)츄파춥스300,과자,캔디류,233,97,328.0,139,70,1,2025-04-01,2025-04 초순,50.3597
105812,PB)아몬드바크씬80g,과자,초콜릿,244,130,327.0,177,46,11,2025-04-01,2025-04 초순,25.9887
140523,CJ)햇반황태국밥(컵반),가공식품,가공미반류,235,99,315.0,155,54,8,2025-04-01,2025-04 초순,34.8387
021693,삼립)NEW상하이스파이시버거,조리빵,햄버거,251,103,315.0,163,57,4,2025-04-01,2025-04 초순,34.9693
132457,삼양)까르보불닭볶음면(큰컵),면,용기면,261,103,315.0,146,65,8,2025-04-01,2025-04 초순,44.5205
123338,"현대)3,900스크램블&불고기덮밥",미반,도시락,264,133,314.0,198,41,6,2025-04-01,2025-04 초순,20.7071
123516,롯데)전주비빔삼각김밥,미반,삼각김밥,234,99,312.0,130,67,6,2025-04-01,2025-04 초순,51.5385
123517,롯데)비빔참치마요삼각김밥,미반,삼각김밥,246,98,312.0,134,68,6,2025-04-01,2025-04 초순,50.7463
132150,농심)안성탕면봉지,면,봉지면,293,94,311.0,184,56,4,2025-04-01,2025-04 초순,30.4348
115640,롯데)롯데샌드105g,과자,비스킷류,239,114,310.0,154,52,11,2025-04-01,2025-04 초순,33.7662
123293,현대)안유성명장김밥명란타마고,미반,김밥,259,118,307.0,178,42,14,2025-04-01,2025-04 초순,23.5955
600166,PB)갈릭새우칩65g,과자,스낵류,219,98,307.0,129,64,4,2025-04-01,2025-04 초순,49.6124
115858,농심)새우깡90g,과자,스낵류,196,81,305.0,110,68,3,2025-04-01,2025-04 초순,61.8182
106559,오리온)찍먹나쵸치폴레마요84g,과자,스낵류,226,91,304.0,144,50,14,2025-04-01,2025-04 초순,34.7222
094260,프레시팜)착한달걀10입(대란),신선,수축산/계란,243,104,302.0,161,49,9,2025-04-01,2025-04 초순,30.4348
062287,풀무원)요거톡스타볼132g,유음료,요구르트,233,99,302.0,162,49,5,2025-04-01,2025-04 초순,30.2469
041426,제주우유생크림빵130g,디저트,냉장베이커리,232,113,301.0,145,51,13,2025-04-01,2025-04 초순,35.1724
201428,칠성)칠성사이다355ml,음료,탄산음료,206,93,300.0,124,60,6,2025-04-01,2025-04 초순,48.3871
119548,농심)1M츄파춥스사워벨트55g,과자,젤리류,212,102,299.0,138,55,5,2025-04-01,2025-04 초순,39.8551
132157,농심)얼큰한너구리봉지,면,봉지면,275,70,299.0,174,55,2,2025-04-01,2025-04 초순,31.6092
107834,만쿠만구치킨(순살),즉석 식품,즉석치킨(삭제예정),245,83,297.0,193,33,8,2025-04-01,2025-04 초순,17.0984
124150,롯데)함박&부대볶음 5찬도시락,미반,도시락,253,117,292.0,168,47,7,2025-04-01,2025-04 초순,27.9762
202242,칠성)레쓰비그란데라떼500ml,음료,커피음료,200,77,292.0,127,55,6,2025-04-01,2025-04 초순,43.3071
062345,PB)오구딸기타임200ml,유음료,가공우유,213,109,292.0,136,53,7,2025-04-01,2025-04 초순,38.9706
124332,샤또 레오빌라스까스 18,양주와인,와인,276,187,290.0,257,7,8,2025-04-01,2025-04 초순,2.7237
124516,롯데)최강록의로스팜에그샌드,조리빵,샌드위치,228,108,288.0,173,38,6,2025-04-01,2025-04 초순,21.9653
021788,리얼소프트햄&에그샌드,조리빵,샌드위치,219,92,288.0,159,42,7,2025-04-01,2025-04 초순,26.4151
062576,PB)앙리마티스바닐라라떼250ml,유음료,컵커피,212,97,287.0,141,52,3,2025-04-01,2025-04 초순,36.8794
124340,G)LOOK초콜릿딸기복숭아46g,과자,초콜릿,232,110,284.0,166,37,12,2025-04-01,2025-04 초순,22.2892
014442,더꽉찬한돈돈까스김밥,미반,김밥,200,96,284.0,136,44,12,2025-04-01,2025-04 초순,32.3529
108620,엔제이)훈와리밀크카스테라,빵,간식빵,228,110,283.5,167,38,8,2025-04-01,2025-04 초순,22.7545
202136,코카)조지아블랙470ml,음료,커피음료,198,80,282.0,115,58,6,2025-04-01,2025-04 초순,50.4348
109252,네슬레)다막피스타치오60G,과자,초콜릿,277,218,281.0,273,0,4,2025-04-01,2025-04 초순,0.0
105729,11겹등심돈까스,미반,도시락,225,126,281.0,175,36,4,2025-04-01,2025-04 초순,20.5714
105886,롯데)맛장우도시락 고추장불백,미반,도시락,220,96,280.0,149,49,2,2025-04-01,2025-04 초순,32.8859
014383,가득담은5찬도시락,미반,도시락,219,126,277.0,178,32,4,2025-04-01,2025-04 초순,17.9775
201131,코카)환타오렌지355ml(캔),음료,탄산음료,191,82,273.0,107,58,6,2025-04-01,2025-04 초순,54.2056
118889,시원)후와토로리치피스타치오40g,디저트,냉동디저트,216,105,273.0,168,30,11,2025-04-03,2025-04 초순,17.8571
192490,제임슨700ml,양주와인,양주,214,134,271.0,183,26,5,2025-04-01,2025-04 초순,14.2077
109576,참고소한제육덮밥,미반,도시락,204,93,271.0,149,42,3,2025-04-01,2025-04 초순,28.1879
123806,초코딸기샌드,조리빵,샌드위치,215,120,269.0,170,27,12,2025-04-01,2025-04 초순,15.8824
109729,"3,900김치피자탕수육",미반,푸드 간편식,233,136,269.0,186,25,10,2025-04-01,2025-04 초순,13.4409
192642,7P)스트롱사와레몬500ml,양주와인,하이볼,228,131,267.0,184,22,13,2025-04-01,2025-04 초순,11.9565
107513,그린)더커진불닭콘참치마요삼각,미반,삼각김밥,204,76,267.0,132,45,9,2025-04-01,2025-04 초순,34.0909
114320,오리온)미쯔미니700,과자,비스킷류,214,128,266.0,148,43,4,2025-04-01,2025-04 초순,29.0541
084008,제스트)도쿄브레드소금버터빵,빵,간식빵,218,104,266.0,159,34,10,2025-04-01,2025-04 초순,21.3836
104534,크라운)콘초66g,과자,스낵류,192,73,264.0,125,47,6,2025-04-01,2025-04 초순,37.6
113156,그린)11겹등심돈까스,미반,도시락,224,121,263.0,170,33,5,2025-04-01,2025-04 초순,19.4118
123538,라파우라 스프링스 소비뇽 블랑,양주와인,와인,220,146,261.0,191,15,13,2025-04-01,2025-04 초순,7.8534
123744,기본김밥,미반,김밥,223,88,260.0,168,33,5,2025-04-01,2025-04 초순,19.6429
170186,현대)미에로화이바350ml,음료,기능성드링크,167,74,260.0,106,50,5,2025-04-01,2025-04 초순,47.1698
071847,CJ)청양고추후랑크80g,냉장,냉장간식,182,71,259.0,109,49,9,2025-04-01,2025-04 초순,44.9541
021692,삼립)프리미엄햄에그샌드,조리빵,샌드위치,225,98,257.0,159,38,4,2025-04-01,2025-04 초순,23.8994
014412,함박&부대볶음_5찬,미반,도시락,211,121,254.0,171,27,5,2025-04-01,2025-04 초순,15.7895
124758,이즐)까까맛교통카드(자일리톨),서비스 상품,일반서비스,180,75,252.0,128,38,8,2025-04-01,2025-04 초순,29.6875
123629,G)LOOK초콜릿(네가지과일)44g,과자,초콜릿,183,77,251.0,132,35,10,2025-04-01,2025-04 초순,26.5152
123920,롯데)안유성명장 치킨난반정식,미반,도시락,213,122,251.0,164,28,8,2025-04-01,2025-04 초순,17.0732
202654,이노엔)티로그복숭아아이스티500,음료,차음료,177,74,248.0,103,51,5,2025-04-01,2025-04 초순,49.5146
123422,오징어핑크버거,조리빵,햄버거,201,94,245.0,145,33,8,2025-04-01,2025-04 초순,22.7586
123539,이스까이,양주와인,와인,190,101,244.0,161,25,4,2025-04-01,2025-04 초순,15.528
210332,팔도)도시락,면,용기면,172,63,243.0,103,50,3,2025-04-03,2025-04 초순,48.5437
115642,롯데)빠다코코낫100g,과자,비스킷류,194,76,242.0,127,41,6,2025-04-01,2025-04 초순,32.2835
109695,글렌피딕12년쉐리700ml,양주와인,양주,190,110,242.0,150,21,16,2025-04-01,2025-04 초순,14.0
109583,신동엽)블랙서클하이볼레몬350ml캔,양주와인,하이볼,207,125,239.0,161,25,8,2025-04-01,2025-04 초순,15.528
